procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 252452  22324 2290492    0    0   416  4001 16720 10850 47 48  2  3  0
 4  0      0 251096  22324 2291448    0    0   400  3958 16120 10628 46 49  3  2  0
 4  0      0 249364  22324 2292320    0    0   304  4293 16599 11233 52 44  2  2  0
 3  0      0 247884  22324 2293180    0    0   364  3906 16252 10692 52 44  2  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 246244  22324 2294132    0    0   288  4021 16069 10857 52 43  2  2  0
 4  0      0 244852  22324 2295044    0    0   352  3734 15491 10387 50 46  2  2  1
 4  0      0 243244  22324 2295816    0    0   224  3817 15508 10437 44 51  3  3  0
 4  0      0 241668  22324 2296680    0    0   344  4026 16524 10805 45 50  2  3  0
 4  0      0 240220  22324 2297576    0    0   324  3957 16115 10588 49 46  2  2  0
 4  0      0 238992  22324 2298388    0    0   244  3914 15754 10544 50 46  2  2  0
 3  0      0 238332  22324 2299324    0    0   348  4045 15652 10797 48 46  3  3  1
 4  0      0 237480  22324 2300200    0    0   328  3642 16042 10441 48 48  2  2  0
 4  0      0 236276  22324 2301192    0    0   412  3779 16373 10405 53 44  2  2  0
 4  0      0 235268  22324 2302164    0    0   400  3858 15898 10484 49 47  2  2  0
 4  0      0 233660  22324 2303060    0    0   328  4125 16037 11024 52 44  2  3  0
 4  0      0 232180  22324 2303916    0    0   308  3842 16047 10810 52 43  3  2  0
 4  0      0 230700  22324 2304788    0    0   304  3717 14853 9996 50 45  2  3  1
 4  0      0 228716  22324 2305624    0    0   404  4234 16512 11120 51 44  3  3  0
 3  1      0 227320  22324 2306584    0    0   340  3889 16379 10743 48 48  2  2  0
 3  0      0 225336  22324 2307480    0    0   336  3806 15956 10408 49 47  2  3  0
 4  0      0 224360  22324 2308300    0    0   272  3401 13902 9286 51 45  2  2  0
 4  0      0 223132  22324 2309020    0    0   280  3762 15363 10300 49 46  2  3  1
 4  0      0 222628  22324 2309876    0    0   280  3921 15702 10704 46 49  2  2  0
 4  0      0 221304  22324 2310828    0    0   368  4190 16278 10975 46 49  2  3  0
 4  0      0 220012  22324 2311656    0    0   296  3593 15416 10092 47 48  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 218620  22324 2312540    0    0   320  3890 15856 10692 48 47  3  2  0
 4  0      0 218020  22324 2313412    0    0   304  3937 15967 10599 48 47  3  2  1
 5  0      0 216792  22324 2314360    0    0   412  3734 16146 10402 50 47  1  2  0
 3  0      0 215028  22324 2315176    0    0   264  4077 16423 10931 47 49  2  2  0
 4  0      0 214240  22324 2316008    0    0   328  3802 15817 10559 48 48  2  3  0
 4  0      0 213012  22324 2316928    0    0   320  4025 16188 10845 51 45  2  2  0
 4  0      0 211304  22324 2317884    0    0   356  3938 15636 10678 46 49  3  2  1
 4  0      0 209676  22324 2318696    0    0   280  3865 15630 10597 50 46  2  2  0
 4  0      0 208280  22324 2319472    0    0   300  4042 15865 10686 49 47  2  2  0
 4  0      0 206516  22324 2320432    0    0   332  4025 15902 11013 48 46  3  3  1
 4  0      0 205224  22324 2321336    0    0   364  4098 16117 11038 45 51  2  2  0
 4  0      0 234456  22324 2322184    0    0   280  3997 15793 10490 47 47  3  2  1
 5  0      0 232840  22324 2323284    0    0   328  8243 15584 10134 52 45  2  2  0
 0  2      0 230836  22324 2325436    0    0  1896 15005 6697 3911 28 21  3 48  0
 4  0      0 251788  22324 2330440    0    0  4800 10754 9406 5505 32 34  4 31  0
 0  2      0 250456  22324 2335376    0    0  4692 11898 9150 5046 33 30  4 34  0
 4  1      0 248568  22324 2339132    0    0  3556 10997 9288 5784 31 33  9 26  2
 5  0      0 243244  22324 2343144    0    0  3700 12801 9619 6210 39 34  4 22  1
 6  0      0 253480  22324 2347660    0    0  4344 11789 7916 4810 30 30  5 35  0
 0  3      0 249040  22324 2351576    0    0  3656 12638 8448 5024 36 27 11 26  1
 5  0      0 263104  22324 2355884    0    0  3844 11715 11259 6658 40 34  5 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 259048  22324 2360156    0    0  4048 12909 8100 4828 30 29  9 33  0
 5  0      0 264656  22324 2363848    0    0  3464 11921 9209 5486 36 33  9 19  3
 2  1      0 260876  22324 2367604    0    0  3452 12516 9786 5769 35 35  8 22  0
 5  0      0 258512  22324 2371544    0    0  3608 12257 10027 6064 34 36  9 20  1
 5  0      0 253968  22324 2375436    0    0  3744 12354 10946 6592 34 36  5 25  0
 5  0      0 249780  22324 2378928    0    0  3120 12832 10259 6286 36 35  9 19  0
 1  2      0 244928  22324 2382836    0    0  3556 13201 9123 6015 38 36  6 15  5
 1  1      0 237888  22324 2390804    0    0  7636  7910 3447 2227 23 11 17 48  0
 0  2      0 226816  22324 2398484    0    0  7612  8673 3064 2087 21 12  9 57  1
 5  0      0 218996  22324 2403624    0    0  5092  9704 6672 4351 28 24 13 36  0
 5  0      0 213168  22324 2407904    0    0  4064 12562 11158 7695 49 38  4 10  0
 5  0      0 208288  22324 2409092    0    0   764  6825 12828 8072 58 36  1  1  3
 5  0      0 200780  22324 2409668    0    0   216  7966 14220 8391 55 44  1  1  0
 0  2      0 191236  22324 2411648    0    0  1436 13953 12556 7398 48 38  8  7  0
 5  0      0 187424  22324 2418892    0    0  6888  7845 5241 3282 26 20  7 47  0
 4  0      0 179888  22324 2426368    0    0  7428  8945 5525 3254 31 19 12 39  0
 3  1      0 173304  22324 2432256    0    0  5664 10126 5299 3202 29 18 12 39  2
 1  1      0 165800  22324 2439660    0    0  7252  8881 4572 2834 25 18 22 35  1
 5  0      0 161608  22324 2445972    0    0  6304  9352 4750 3049 23 19 10 47  0
 5  0      0 156444  22324 2451164    0    0  4996 11039 4878 2896 30 17 24 30  0
 0  2      0 148404  22324 2458648    0    0  7320  9229 7196 4124 29 25 10 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 141820  22324 2464316    0    0  5520  9933 6460 4036 33 22  8 36  1
 1  2      0 133820  22324 2471856    0    0  7308  9375 6937 4211 30 27 11 29  3
 6  0      0 127984  22324 2477768    0    0  5744  9850 4345 2556 29 13 12 46  0
 3  1      0 119188  22324 2485200    0    0  7264  8997 5152 3325 27 18  2 53  0
 1  2      0 110840  22324 2491632    0    0  6352 10397 5026 3128 27 16  9 48  0
 3  1      0 103460  22324 2499036    0    0  7316  7838 4374 2817 25 13 12 49  0
 1  2      0 104932  22324 2498540    0    0  5956 10426 7711 4499 36 26  1 34  3
 4  2      0 126788  22320 2475308    0    0  3100 12969 3037 1976 21 14 22 44  0
 5  0      0 123292  22320 2476092    0    0   784 14076 9258 6247 41 32  8 19  0
 6  0      0 123732  22320 2477056    0    0   536 15688 6717 3965 32 19 19 31  0
 5  0      0 127820  22320 2477664    0    0   408 15836 13001 8504 45 42  3  9  0
 5  0      0 130216  22320 2478604    0    0   536 11861 13331 8068 53 41  1  1  4
 5  0      0 129364  22320 2479584    0    0   576 16145 13438 8169 50 43  2  6  1
 0  3      0 127600  22320 2480528    0    0   460 15980 13636 8342 47 43  1  9  0
 5  0      0 127096  22320 2481436    0    0   532 14749 11377 7568 49 34  5 12  0
 0  3      0 130624  22320 2482204    0    0   348 17444 10039 6217 41 34  7 19  0
 1  1      0 128836  22320 2487844    0    0  5332  9781 7499 5338 40 26 12 22  1
 2  1      0 116220  22320 2495928    0    0  7832  7870 3625 2284 29 11 20 38  2
 0  2      0 103352  22320 2503368    0    0  7464  8841 4775 2983 29 16 10 46  0
 2  2      0 123040  22320 2483832    0    0  6440  9516 4835 2936 29 18  2 51  1
 0  2      0 116188  22320 2491828    0    0  7824  8846 4022 2464 30 11 12 47  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 109400  22320 2499020    0    0  7188  7861 5003 2970 28 17 16 39  0
 6  0      0 124212  22320 2480604    0    0  7728  7970 5031 3194 30 15 21 34  1
 5  0      0 116172  22320 2486136    0    0  5304 10580 11350 7154 43 37  6 13  2
 0  2      0 108596  22320 2494084    0    0  7612  9189 5892 3393 28 20  9 43  0
 4  1      0 124976  22320 2475372    0    0  7484  8066 5687 3371 30 21 13 36  0
 2  2      0 117684  22320 2483592    0    0  8080  8841 4627 2735 32 14 15 40  0
 5  0      0 109564  22320 2491316    0    0  7560  7610 2881 1797 26 10 20 44  0
 1  1      0 104232  22320 2497168    0    0  5776 10100 5071 2990 29 18  3 46  3
 0  2      0 122580  22320 2477300    0    0  8220  8802 5119 3120 31 19 12 38  0
 1  1      0 115540  22320 2484872    0    0  7324  7773 4787 2843 28 16 17 39  1
 0  3      0 106232  22320 2490992    0    0  5992 10798 5059 3118 32 14 17 36  0
 1  3      0 109696  22320 2477804    0    0 15960   317 1570 1199  5  8 11 77  0
 7  0      0 439780  22320 2140900    0    0 13752   266 2252 1437  6 10 15 70  0
 3  2      0 682540  22320 1900160    0    0 11124  6232 7437 4441 40 25  2 33  0
 2  3      0 671076  22320 1911272    0    0 10860  4697 3751 2604 31 12  0 57  0
 5  0      0 662696  22320 1920468    0    0  9172  6250 7334 4754 43 21  7 29  1
 1  2      0 654916  22320 1929412    0    0  8620  8769 8409 4818 48 26  4 22  0
 5  0      0 653404  22320 1938300    0    0  8860  5117 6934 4357 40 24  4 32  1
 4  0      0 648364  22320 1945444    0    0  6772  5350 13934 8039 60 37  0  3  0
 3  2      0 650048  22320 1951356    0    0  5568  5833 13672 8672 53 39  0  8  0
 5  0      0 648856  22320 1957024    0    0  5428  4724 13838 8819 56 36  0  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 643512  22320 1963476    0    0  5952  5668 14259 8402 56 38  0  6  0
 2  2      0 639512  22320 1970616    0    0  6868  5310 10944 8104 55 33  2 10  1
 3  0      0 631700  22320 1976468    0    0  5456  4549 13508 8567 54 41  1  4  1
 5  0      0 627328  22320 1981500    0    0  4692  4862 14826 8757 59 39  1  2  0
 6  0      0 621336  22320 1985432    0    0  3476  5105 13697 9343 56 40  1  4  0
 5  0      0 614236  22320 1990864    0    0  5116  3590 11672 9002 60 38  1  3  0
 6  0      0 609524  22320 1995868    0    0  4604  3489 13396 8463 54 38  0  7  0
 4  1      0 603320  22320 2000268    0    0  3952  4830 14007 8928 50 41  1  8  1
 6  0      0 606396  22320 2004648    0    0  4040  3757 12227 9079 58 41  0  2  1
 3  3      0 664964  22320 1943404    0    0  5272  8447 9930 7923 53 30  1 15  0
 5  0      0 667516  22320 1946820    0    0  3128 10435 11122 8131 45 35  2 18  0
 1  5      0 656900  22320 1955500    0    0  8320  8809 7743 5674 36 25  1 39  0
 2  3      0 648616  22320 1961380    0    0  5668  7562 6488 4764 34 22  1 41  2
 6  0      0 639260  22320 1964772    0    0  3212 10620 12064 8247 48 35  2 15  0
 5  1      0 632708  22320 1968552    0    0  3492  9503 11033 8158 44 33  3 20  0
 4  2      0 627416  22320 1972764    0    0  3824  9241 11378 8053 46 36  2 16  1
 6  0      0 621336  22320 1976484    0    0  3416 10386 10788 8368 44 35  1 20  0
 5  0      0 615572  22320 1978988    0    0  2140  9021 13042 8947 52 40  0  5  2
 4  2      0 609776  22320 1983184    0    0  3828 10089 13977 9168 50 42  1  7  1
 3  2      0 601460  22320 1992744    0    0  9180  7051 3816 2880 27 11  5 58  0
 2  2      0 592484  22320 2001924    0    0  9128  7741 4291 2673 25 15  7 54  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 685372  22320 1907856    0    0  4640  6431 11482 7446 40 38  1 21  0
 1  1      0 681664  22320 1911140    0    0  2908  3021 13825 9966 43 39  4 13  1
 4  0      0 678544  22320 1913684    0    0  2012  3197 14106 9941 44 43  4  6  2
 5  0      0 675584  22320 1915792    0    0  1632  3462 14292 10501 41 44  4 11  0
 0  2      0 672308  22320 1918548    0    0  2260  3381 13902 10727 37 42  6 16  0
 2  1      0 669536  22320 1920728    0    0  1740  3505 14265 10803 38 42  7 13  0
 4  0      0 666544  22320 1923712    0    0  2552  2873 12819 9735 34 41  4 21  1
 4  0      0 663172  22320 1926876    0    0  2728  2854 12658 9487 38 38  4 19  1
 4  0      0 660212  22320 1928944    0    0  1712  3405 15435 10723 41 49  4  7  0
 1  2      0 656968  22320 1931008    0    0  1544  3694 14083 11117 35 45  5 15  0
 2  1      0 654668  22320 1933468    0    0  1984  3265 13220 10251 39 38  5 18  0
 2  1      0 650164  22320 1936768    0    0  2876  2666 12061 9302 34 38  6 22  0
 4  0      0 646952  22320 1939108    0    0  1988  3245 14744 10282 43 44  3 10  0
 4  0      0 644052  22320 1941404    0    0  1772  3242 15234 10094 46 44  3  7  0
 3  1      0 640840  22320 1944204    0    0  2196  3485 14788 10570 44 43  4 10  0
 4  0      0 637468  22320 1946664    0    0  1984  3162 15195 10240 41 47  4  8  0
 4  0      0 634760  22320 1948612    0    0  1428  3693 15462 10665 45 45  4  6  1
 3  1      0 631264  22320 1951616    0    0  2488  2966 12343 9438 37 34  4 25  0
 4  0      0 626728  22320 1955296    0    0  3280  2369 10562 8675 31 30  5 34  0
 4  0      0 623672  22320 1957368    0    0  1756  3238 14453 10815 40 43  5 12  0
 4  0      0 620996  22320 1959756    0    0  1888  3350 14562 10345 43 44  3 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 617908  22320 1962160    0    0  1928  3325 14617 10259 38 48  5  9  0
 3  0      0 614916  22320 1964596    0    0  1964  3226 14349 10300 43 42  4 11  0
 3  1      0 611796  22320 1966572    0    0  1460  3713 15448 10854 46 43  3  7  1
 4  0      0 609024  22320 1969080    0    0  1984  3358 14268 10192 45 40  4 10  0
 4  0      0 606032  22320 1971540    0    0  1952  3281 14128 10209 40 43  4 13  0
 3  1      0 603512  22320 1973276    0    0  1292  3558 15352 10604 44 48  3  5  0
 4  0      0 600268  22320 1975736    0    0  1924  3609 15691 10460 45 48  3  4  1
 3  2      0 596772  22320 1978656    0    0  2332  3214 13403 9891 43 37  5 15  0
 3  0      0 593748  22320 1981168    0    0  2136  3077 12754 9778 35 42  7 16  0
 4  0      0 590660  22320 1983720    0    0  2052  3182 14489 10054 45 43  4  9  0
 3  1      0 587856  22320 1985508    0    0  1280  3565 15361 10736 46 45  4  5  0
 4  0      0 585652  22320 1987300    0    0  1272  3778 15858 10664 47 48  2  3  0
 4  0      0 582092  22320 1990036    0    0  2180  3381 13393 10024 40 43  4 13  1
 4  0      0 579288  22320 1992276    0    0  1788  3346 14165 10034 39 44  4 13  0
 4  0      0 576768  22320 1994180    0    0  1448  3537 15240 10687 44 46  4  7  0
 4  0      0 574344  22320 1996144    0    0  1396  3828 15226 10715 44 47  4  5  1
 3  0      0 572200  22320 1997616    0    0   972  3697 15784 10711 45 51  2  2  0
 4  0      0 569744  22320 1999304    0    0  1124  4094 15844 11090 47 47  3  3  0
 4  0      0 567508  22320 2001028    0    0  1232  3733 15256 10484 43 46  3  7  1
 4  0      0 564452  22320 2003408    0    0  1856  3418 14683 10481 44 39  5 13  0
 4  0      0 561712  22320 2005496    0    0  1604  3457 14758 10415 42 44  4 10  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 559316  22320 2006816    0    0   904  3626 15806 10543 48 47  3  2  0
 4  0      0 556640  22320 2008952    0    0  1496  3921 16358 10806 47 49  2  2  0
 3  0      0 553428  22320 2011700    0    0  2148  3258 13038 9799 40 38  6 16  1
 4  0      0 551160  22320 2013328    0    0  1204  3489 15225 10400 44 46  3  6  0
 4  0      0 548480  22320 2014916    0    0  1128  3866 15616 10869 50 45  2  3  0
 4  0      0 545772  22320 2017248    0    0  1812  3541 14106 10282 40 45  5 10  0
 4  0      0 543820  22320 2018760    0    0   960  3754 15919 11153 44 49  3  4  0
 4  0      0 541488  22320 2020464    0    0  1180  3705 15897 10718 44 49  2  4  1
 5  0      0 539220  22320 2021740    0    0   724  3798 16011 10627 44 52  2  2  0
 4  0      0 536732  22320 2023736    0    0  1440  3661 15650 10368 48 48  2  2  0
 4  0      0 533708  22320 2026052    0    0  1760  3374 14409 10283 37 49  3 12  0
 4  0      0 531440  22320 2027736    0    0  1172  3869 16450 10863 47 48  2  3  0
 4  0      0 528668  22320 2029704    0    0  1420  3638 15813 10588 47 47  3  3  1
 4  0      0 526116  22320 2031580    0    0  1288  3685 14808 11004 42 46  4  7  0
 4  0      0 523880  22320 2033276    0    0  1172  3802 15919 10951 44 50  3  3  0
 3  0      0 521644  22320 2034668    0    0   856  3957 15658 11112 46 44  4  6  0
 4  0      0 519564  22320 2036208    0    0  1020  3558 15176 10329 49 44  3  4  0
 4  0      0 517140  22320 2037932    0    0  1200  3609 15050 10380 49 46  2  3  1
 4  0      0 523376  22320 2039392    0    0   876  3914 16422 11049 47 49  2  2  0
 5  0      0 520920  22320 2041336    0    0   996  6199 15666 10491 49 46  3  2  0
 4  0      0 519912  22320 2042944    0    0  1444 14601 8803 6040 38 26 11 25  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 517548  22320 2045260    0    0  2064  3091 14094 9734 44 44  3  8  2
 4  0      0 515060  22320 2047336    0    0  1560  3649 15084 10279 44 47  3  4  2
 5  0      0 513044  22320 2049648    0    0  1796  3598 15503 10828 50 41  3  7  0
 4  0      0 510556  22320 2052084    0    0  1912  3424 14143 9990 44 46  3  7  0
 4  0      0 508728  22320 2054172    0    0  1556  3582 15312 10681 42 46  5  8  0
 2  0      0 506208  22320 2056412    0    0  1720  3337 13562 10242 41 39  6 15  0
 4  0      0 504508  22320 2058188    0    0  1352  3622 16066 10747 44 49  3  5  0
 4  0      0 502808  22320 2060124    0    0  1360  3397 14499 9764 51 45  2  3  1
 4  0      0 500760  22320 2061896    0    0  1272  3850 16160 10892 48 47  3  2  0
 3  1      0 499028  22320 2063572    0    0  1152  4081 16340 11346 47 46  3  4  0
 4  0      0 497104  22320 2065476    0    0  1332  3562 15715 10657 47 44  4  5  0
 4  0      0 494628  22320 2067564    0    0  1508  3617 14676 10565 43 44  4  9  1
 0  1      0 492632  22320 2069484    0    0  1416  3746 15628 10901 42 48  3  7  0
 4  0      0 490460  22320 2071596    0    0  1660  3385 13907 10069 41 43  5 11  0
 3  1      0 488820  22320 2073380    0    0  1312  3558 15197 10769 43 46  3  7  0
 4  0      0 487340  22320 2074960    0    0  1056  3805 15741 10790 45 49  2  3  0
 3  0      0 485324  22320 2076820    0    0  1300  3750 15222 10747 45 47  3  6  0
 4  0      0 483748  22320 2078152    0    0   820  3817 16078 10884 49 45  3  3  1
 4  0      0 482300  22320 2079836    0    0  1108  3806 16034 10792 46 49  3  3  0
 4  0      0 480632  22320 2081600    0    0  1248  3745 16158 10756 48 46  2  4  0
 4  0      0 479056  22320 2083128    0    0   940  4062 16209 11538 47 46  3  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 476756  22320 2084956    0    0  1304  3617 15740 10742 48 44  3  5  0
 4  0      0 474676  22320 2086432    0    0   952  3850 15735 10694 47 48  3  3  1
 3  0      0 473512  22320 2087792    0    0   836  4089 16213 11254 48 46  3  4  0
 4  0      0 471716  22320 2089384    0    0  1052  3774 16184 10797 46 49  3  3  0
 3  0      0 469260  22320 2090916    0    0   968  3769 15878 10815 48 45  3  4  0
 4  0      0 467684  22320 2092404    0    0   924  3950 15890 10905 49 47  2  2  0
 4  0      0 466016  22320 2094072    0    0  1112  3853 15811 10793 44 51  2  3  1
 3  0      0 464092  22320 2095968    0    0  1324  3774 15694 10626 48 48  3  2  0
 4  0      0 462392  22320 2097548    0    0  1116  3733 15809 10750 50 45  2  3  1
 3  0      0 460880  22320 2099120    0    0   916  4126 16461 11332 46 49  3  3  0
 4  0      0 459620  22320 2100384    0    0   736  3601 15374 10108 47 48  2  2  0
 2  1      0 458108  22320 2101964    0    0   996  3814 15712 10507 49 45  3  3  1
 4  0      0 456596  22320 2103476    0    0   972  3937 16087 10867 47 48  2  3  0
 4  0      0 454824  22320 2105264    0    0  1288  3916 16368 10906 50 46  2  3  0
 2  0      0 453092  22320 2106648    0    0   744  4133 16272 11274 47 48  2  3  0
 3  1      0 451696  22320 2108384    0    0  1172  3766 15552 10975 42 47  4  7  0
 4  0      0 450280  22320 2109840    0    0   952  3741 15852 10633 48 47  2  3  0
 4  0      0 449052  22320 2111040    0    0   616  3878 15708 10704 45 50  3  2  1
 4  0      0 447280  22320 2112480    0    0   892  3961 16054 10873 48 47  2  3  0
 4  0      0 444948  22320 2113860    0    0   776  3678 16123 10765 50 46  2  2  0
 4  0      0 443752  22320 2115180    0    0   764  3693 15576 10506 46 49  2  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 442680  22320 2116580    0    0   844  3690 15772 10592 47 48  3  2  1
 4  0      0 440632  22320 2118024    0    0   832  3917 15576 10564 50 45  2  3  0
 4  0      0 439752  22320 2119388    0    0   888  3530 15364 10206 47 47  3  3  0
 3  0      0 438168  22320 2120736    0    0   808  3885 16092 10773 48 47  3  2  0
 4  0      0 435680  22320 2122412    0    0  1124  3858 16093 10754 48 48  2  3  0
 4  0      0 433316  22320 2124020    0    0  1004  3921 16083 11017 49 47  2  2  0
 4  0      0 430924  22320 2125744    0    0  1144  3926 15651 10674 47 47  3  3  1
 4  0      0 428812  22320 2127060    0    0   772  4021 16371 10960 50 46  2  3  0
 4  0      0 427868  22320 2128260    0    0   636  3974 16326 10933 49 47  2  2  0
 4  0      0 425976  22320 2129672    0    0   904  3897 15959 11001 49 45  3  3  0
 4  0      0 424772  22320 2131016    0    0   744  4082 16530 11121 50 46  2  2  0
 5  0      0 423260  22320 2132268    0    0   688  4021 16309 11028 47 48  2  2  1
 4  0      0 421748  22320 2133796    0    0   948  3886 15762 10696 48 47  2  3  0
 4  0      0 419608  22320 2135428    0    0  1088  3769 16169 10795 44 49  2  5  0
 4  0      0 417968  22320 2136896    0    0   912  3930 15486 10791 45 50  2  3  0
 4  0      0 416708  22320 2138048    0    0   632  3765 16492 10764 51 44  3  2  0
 4  0      0 415440  22320 2139564    0    0   952  3422 15041 9804 50 46  2  2  0
 4  0      0 413236  22320 2140812    0    0   692  3941 16093 10562 49 47  2  2  1
 3  1      0 411724  22320 2142036    0    0   668  3786 16201 10764 49 47  2  2  0
 4  0      0 410432  22320 2143368    0    0   748  3757 15982 10622 50 45  2  3  0
 3  0      0 408416  22320 2144528    0    0   680  3698 15768 10318 47 49  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 406872  22320 2145984    0    0   788  3549 14893 9832 47 49  2  3  0
 4  0      0 405132  22320 2147644    0    0  1104  4074 16187 11251 46 48  3  3  1
 4  0      0 402864  22320 2149180    0    0  1000  3803 15838 10627 48 45  3  4  0
 4  0      0 400848  22320 2150748    0    0  1012  3814 15534 11013 44 45  4  8  0
 5  0      0 400124  22320 2151780    0    0   504  3637 15688 10667 48 46  3  2  1
 3  0      0 398580  22320 2153160    0    0   824  3862 15697 10650 45 50  2  3  0
 4  0      0 397164  22320 2154320    0    0   636  4033 16643 11150 44 51  2  2  1
 4  0      0 396052  22320 2155684    0    0   808  3826 15360 10559 50 45  3  3  0
 4  0      0 394824  22320 2156916    0    0   668  3497 15631 10227 47 49  2  2  0
 4  0      0 393784  22320 2158096    0    0   608  3850 15831 10483 48 48  2  3  0
 4  0      0 392240  22320 2159452    0    0   812  4089 16156 11271 51 43  3  3  0
 4  0      0 390760  22320 2160596    0    0   576  3894 15736 10711 46 48  2  3  1
 4  0      0 388744  22320 2161988    0    0   856  3813 16316 10671 50 47  2  2  0
 4  0      0 387476  22320 2163112    0    0   552  4146 16178 11147 47 49  2  2  0
 4  0      0 385712  22320 2164268    0    0   572  4081 16633 11130 46 50  2  2  0
 4  0      0 384516  22320 2165432    0    0   584  4226 16797 11288 48 47  2  3  0
 3  1      0 383004  22320 2166588    0    0   660  3941 15975 10565 51 45  2  3  0
 3  0      0 380924  22320 2167996    0    0   840  3914 15916 10931 48 47  3  3  0
 4  0      0 379476  22320 2169080    0    0   560  3929 15920 11013 49 46  3  3  1
 4  0      0 378500  22320 2170316    0    0   644  3810 16215 10664 47 49  2  3  0
 4  0      0 377104  22320 2171412    0    0   532  3597 15595 9934 47 48  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 375624  22320 2172712    0    0   728  4162 16146 11116 47 49  2  3  0
 4  0      0 373640  22320 2174088    0    0   780  3961 16237 10848 48 46  3  3  0
 4  0      0 371876  22320 2175324    0    0   680  4066 16363 10839 47 49  2  2  0
 3  0      0 370584  22320 2176600    0    0   676  3869 15678 10401 49 46  2  2  0
 4  0      0 369032  22320 2177716    0    0   580  3770 15893 10513 46 49  2  2  1
 4  0      0 367740  22320 2178972    0    0   728  3917 16336 10683 46 50  2  2  0
 4  0      0 366000  22320 2180096    0    0   536  3806 16408 10516 52 45  2  2  0
 4  0      0 364016  22320 2181444    0    0   804  4105 15840 11039 53 42  2  3  0
 4  0      0 362568  22320 2182792    0    0   776  4206 16367 11211 47 49  2  2  0
 0  0      0 361780  22320 2184156    0    0   772  3809 15525 10515 49 45  3  3  1
 4  0      0 376924  22320 2185288    0    0   624  3826 15999 10886 48 47  2  3  0
 3  0      0 374624  22320 2186920    0    0   560  4564 15754 10877 45 49  3  3  1
 3  1      0 373616  22320 2188036    0    0  1128 15372 2918 2129 26 11  1 62  0
 4  0      0 371544  22320 2189772    0    0  1564  3463 16503 10962 46 50  2  2  0
 4  0      0 369528  22320 2191732    0    0  1384  3845 15425 10447 47 48  2  3  0
 3  1      0 367504  22320 2193556    0    0  1304  3694 15670 10391 50 45  2  3  0
 2  2      0 365740  22320 2195536    0    0  1428  3721 14529 10371 42 46  4  6  3
 4  0      0 364008  22320 2197272    0    0  1280  3654 15289 10711 49 41  4  6  0
 4  0      0 362392  22320 2198840    0    0  1016  3845 16402 11029 46 48  2  5  0
 5  0      0 360944  22320 2200432    0    0  1052  3902 15335 10881 45 48  3  4  0
 4  0      0 359180  22320 2201884    0    0   896  3745 15392 10388 44 51  3  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 357920  22320 2203248    0    0   820  3702 15251 10276 45 50  2  2  1
 5  0      0 356376  22320 2204748    0    0   920  3569 15353 10228 51 44  3  3  1
 4  0      0 355148  22320 2206068    0    0   816  3898 16273 10908 49 47  2  2  0
