procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 115320   6412 2553740    0    0  2496  5906 15303 10225 48 47  2  2  0
 4  0      0 111564   6412 2556208    0    0  1940  5849 15073 10022 49 46  3  3  0
 4  0      0 108572   6412 2557760    0    0  1056  5410 15223 9635 48 47  2  2  1
 3  0      0 104256   6412 2560468    0    0  2236  5185 14702 9571 53 43  2  2  0
 3  0      0 115836   6392 2545700    0    0    40  5510 15040 9732 49 46  3  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 112292   6392 2548316    0    0  2092  5915 15940 10425 50 47  2  2  0
 4  0      0 108472   6392 2551232    0    0  2376  5629 14450 9786 53 43  3  2  0
 3  1      0 106520   6392 2553816    0    0  2052  5542 14738 9824 50 44  3  2  1
 6  0      0 103456   6392 2555168    0    0  1964  4921 15402 9899 50 47  2  2  0
 5  0      0 107172   6388 2550976    0    0  1848  5626 15648 10216 49 46  2  2  0
 5  0      0 106212   6388 2553284    0    0  1696  5525 14940 9782 55 41  3  2  0
 4  0      0 104668   6388 2555668    0    0  1876  5526 15206 9967 53 44  2  2  0
 5  0      0 115548   6368 2542656    0    0  2084  5449 14880 9973 49 46  2  2  1
 4  0      0 115824   6368 2544992    0    0  1832  5378 15199 9959 55 41  3  2  1
 4  0      0 110744   6368 2548024    0    0  2528  5530 15338 9849 54 43  1  2  0
 5  0      0 106836   6368 2550588    0    0  2084  5693 15431 10310 52 45  2  2  0
 4  0      0 133132   6316 2520276    0    0  1076  5582 15276 10028 52 45  2  2  0
 3  0      0 128872   6316 2522932    0    0  2088  5697 15119 10053 54 42  2  2  1
 3  0      0 124556   6316 2525420    0    0  1996  5390 15263 9968 50 46  3  2  0
 4  0      0 121084   6316 2528092    0    0  2120  5473 14584 9518 52 44  3  2  0
 5  0      0 117160   6316 2530416    0    0  1848  5530 14981 9869 51 44  3  2  0
 4  0      0 111648   6316 2533524    0    0  2504  5645 15095 10241 48 47  3  2  0
 3  0      0 107428   6316 2534084    0    0    52  5494 14134 9547 46 48  2  2  2
 3  1      0 119232   6316 2535684    0    0  1080  5488 14956 9836 50 46  2  2  0
 4  0      0 117752   6316 2537596    0    0  1108  5814 15668 10161 49 47  2  2  0
 5  0      0 117552   6316 2538196    0    0   408  5750 16154 10501 51 45  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 117240   6316 2539476    0    0   684  5571 15445 9866 52 44  2  2  0
 3  0      0 116704   6316 2540372    0    0   436  5579 15261 10043 52 44  2  2  1
 4  0      0 121264   6316 2541692    0    0   716  5579 15090 9996 52 44  2  2  0
 4  0      0 120508   6316 2543400    0    0  1120  5803 15085 9954 52 45  2  2  0
 4  0      0 120192   6316 2543968    0    0    60  5663 15253 10055 49 47  2  2  0
 4  0      0 140320   6316 2545356    0    0   848  5239 15373 9426 51 47  1  2  0
 5  0      0 140068   6316 2545936    0    0    60  5651 15307 10107 48 47  2  2  1
 4  0      0 137668   6316 2547820    0    0  1344  5147 12753 8590 52 42  3  2  1
 5  0      0 136012   6316 2549700    0    0  1368  5775 15446 10498 49 47  2  2  0
 4  0      0 131744   6316 2553096    0    0  2840  5548 15422 10138 49 47  2  2  0
 3  1      0 127736   6316 2556632    0    0  2992  5549 15178 9942 51 45  2  2  0
 3  0      0 124924   6316 2559876    0    0  2768  5182 15097 9894 51 46  2  2  0
 5  0      0 120516   6316 2563172    0    0  2728  5653 15243 9930 50 46  2  2  1
 4  0      0 116128   6316 2566284    0    0  2572  5698 15116 10214 52 44  3  2  0
 3  1      0 115176   6316 2568948    0    0  2184  5513 15287 9810 55 42  2  2  0
 4  0      0 109568   6316 2571752    0    0  2192  5454 15686 10189 51 45  2  2  0
 4  0      0 117844   6296 2557596    0    0  1324  5389 15189 9992 50 46  2  2  0
 4  1      0 117560   6296 2558680    0    0   576  5681 15357 10180 46 49  2  2  1
 0  2      0 112276   6296 2573180    0    0 13936  2220 5523 3664 17 19 17 47  0
 5  0      0 240008   6276 2447772    0    0 14452   368 2717 1763  8  9 24 58  0
 0  4      0 690580   6276 2000556    0    0  7060  3460 11010 8518 42 34  3 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 688596   6276 2007320    0    0  6436  4078 9970 7778 40 29  4 27  0
 0  4      0 681224   6276 2013396    0    0  5788  4045 11211 8190 41 32  4 22  1
 2  0      0 686012   6276 2017764    0    0  4044  4474 13551 9528 41 37  3 19  0
 1  2      0 679208   6276 2023716    0    0  5564  4385 11340 8769 42 34  4 21  0
 4  0      0 673948   6276 2028856    0    0  4804  4606 13796 9719 46 41  3  9  0
 3  1      0 667332   6276 2034800    0    0  5500  4813 13767 9348 47 45  2  6  0
 5  0      0 660328   6276 2040888    0    0  5560  4386 12019 8831 40 37  4 19  1
 4  0      0 655992   6276 2047352    0    0  6144  3297 18833 5903 30 41  5 25  0
 5  1      0 661380   6276 2053236    0    0  5676  4010 11442 8571 40 34  4 23  0
 1  2      0 656024   6276 2057500    0    0  3876  4849 13710 9576 42 41  4 13  0
 4  0      0 650008   6276 2062656    0    0  4764  4190 13523 9312 42 42  5 12  0
 4  1      0 642448   6276 2067600    0    0  4592  4525 12176 8766 40 36  3 20  1
 4  0      0 634824   6276 2072188    0    0  4156  4582 13463 9381 51 39  2  8  1
 4  0      0 625468   6276 2077620    0    0  4976  4726 13203 9031 48 40  5  7  0
 4  0      0 615168   6276 2083552    0    0  5488  4461 12631 8573 46 32  5 17  0
 5  0      0 607132   6276 2088552    0    0  4716  4466 12532 8977 45 39  2 14  0
 3  1      0 597812   6276 2094040    0    0  4956  4077 12048 8531 40 34  6 19  0
 2  2      0 589024   6276 2098976    0    0  4708  4421 12585 8839 45 37  4 11  3
 3  1      0 582944   6276 2103268    0    0  3820  4934 12952 9865 44 38  4 15  0
 2  2      0 582472   6276 2108524    0    0  4808  4521 13685 9893 46 41  3 10  0
 0  2      0 576140   6276 2114700    0    0  5744  4410 10657 8285 41 34  4 22  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 570124   6276 2120012    0    0  4928  4205 11131 8428 42 33  4 21  0
 4  1      0 564800   6276 2124496    0    0  4188  4638 11871 9009 39 39  5 17  1
 4  0      0 559792   6276 2129120    0    0  4236  4461 14912 9719 48 43  2  7  0
 4  0      0 554720   6276 2135368    0    0  5748  4606 13136 9356 46 37  4 14  0
 4  1      0 548484   6276 2140304    0    0  4640  5037 13843 9978 40 43  4 13  0
 4  0      0 542876   6276 2145392    0    0  4596  4853 13813 9495 52 42  1  4  0
 4  0      0 535032   6276 2151988    0    0  6120  4762 12845 9079 46 41  4  8  0
 4  0      0 531580   6276 2155996    0    0  3632  5029 14470 9876 48 45  2  4  1
 4  0      0 527756   6276 2159008    0    0  2480  4830 12248 9198 44 33  4 19  0
 5  0      0 523756   6276 2161896    0    0  2492  4337 14825 9603 50 45  2  3  1
 4  0      0 520764   6276 2164524    0    0  2180  5018 14280 10062 49 42  3  6  0
 5  0      0 516888   6276 2167708    0    0  2676  4389 13375 9245 51 34  2 12  0
 2  0      0 512888   6276 2170508    0    0  2408  4694 13897 9509 43 45  3  9  1
 5  0      0 509076   6276 2173500    0    0  2652  4497 14040 9681 46 41  3 10  0
 2  2      0 505864   6276 2176676    0    0  2668  4522 12201 8856 47 38  3 11  1
 6  0      0 503972   6276 2178752    0    0  1732  4829 14319 9970 48 46  3  4  0
 3  1      0 499532   6276 2181700    0    0  2440  4268 14971 9530 49 45  2  5  0
 5  0      0 495816   6276 2184416    0    0  2200  5217 15297 10041 52 43  2  2  1
 6  0      0 492192   6276 2187308    0    0  2400  4373 13849 9347 47 39  3 11  0
 5  0      0 489452   6276 2190656    0    0  2948  4706 13170 9728 42 44  3 11  0
 6  0      0 485672   6276 2193028    0    0  2088  4709 14022 9870 52 41  2  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 482428   6276 2196212    0    0  2540  4994 13404 9680 46 39  4 10  0
 8  0      0 479688   6276 2198152    0    0  1540  4613 14855 9979 50 44  2  3  1
 4  0      0 475908   6276 2200584    0    0  1952  4422 15745 9910 55 43  1  2  0
 3  0      0 474364   6276 2202832    0    0  1720  4985 14995 10028 51 45  2  2  1
 5  0      0 470456   6276 2205068    0    0  1756  5146 15297 10192 54 43  2  2  0
 3  0      0 466772   6276 2207692    0    0  2192  4617 14698 10035 55 43  1  2  0
 3  1      0 463748   6276 2211344    0    0  3036  4982 14529 9891 51 42  3  3  1
 5  0      0 458644   6276 2215136    0    0  3248  4505 14932 9247 52 46  1  2  0
 6  0      0 454708   6276 2219428    0    0  3812  4450 15148 9655 52 44  2  2  0
 5  0      0 450928   6276 2222280    0    0  2500  4521 15293 9851 53 44  1  2  1
 3  1      0 447148   6276 2225372    0    0  2552  5706 15674 10591 47 48  2  4  0
 1  2      0 442076   6276 2229740    0    0  3868  4854 14367 9368 55 40  2  4  0
 4  0      0 438800   6276 2232500    0    0  2340  4705 14779 9715 46 46  3  4  2
 3  0      0 434012   6276 2236136    0    0  3136  4786 15861 9579 48 49  1  1  0
 1  3      0 535308   6276 2130932    0    0  5136  5390 16215 10503 48 47  2  3  0
 5  0      0 527780   6276 2137568    0    0  6136  4622 12908 9203 44 39  3 14  0
 3  1      0 521732   6276 2143540    0    0  5592  4553 13936 9329 48 42  2  8  0
 5  0      0 515872   6276 2148496    0    0  4568  4918 12943 9548 43 40  5 12  1
 0  2      0 510360   6276 2153408    0    0  4412  5085 14118 10218 45 44  3  8  0
 0  1      0 506832   6276 2158708    0    0  4828  4610 13982 9405 49 43  3  5  0
 4  1      0 501508   6276 2162940    0    0  3780  4849 13230 9987 44 40  4 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 497036   6276 2166272    0    0  2920  5002 14519 10228 48 42  3  7  0
 4  0      0 491648   6276 2170732    0    0  3992  4949 14261 9384 50 42  2  6  1
 4  0      0 487176   6276 2175008    0    0  3968  4778 14111 9546 45 44  3  8  0
 4  0      0 487648   6276 2178576    0    0  2984  4965 14483 9624 45 47  3  5  0
 3  1      0 481348   6276 2182532    0    0  3440  5386 14466 10416 53 42  3  3  0
 5  0      0 474764   6276 2187428    0    0  4376  4501 13432 9506 48 40  3  8  1
 4  0      0 470480   6276 2190900    0    0  3052  4906 14418 9534 46 45  2  6  1
 5  0      0 466260   6276 2194596    0    0  3280  4541 14775 9563 51 44  2  3  0
 4  0      0 462512   6276 2198196    0    0  3016  5266 15665 10499 51 44  2  3  0
 3  0      0 457156   6276 2202376    0    0  3684  5037 14806 9862 49 45  2  4  0
 1  1      0 452432   6276 2205900    0    0  3060  4622 13792 9792 43 43  3 11  0
 4  0      0 446824   6276 2209940    0    0  3564  5237 14150 9932 51 42  3  4  1
 5  0      0 442856   6276 2212808    0    0  2380  5253 15112 10310 51 44  2  3  1
 3  0      0 438288   6276 2216944    0    0  3640  4719 15809 9749 51 45  2  3  0
 6  0      0 435296   6276 2219920    0    0  2456  5237 14503 9949 53 42  2  4  0
 4  0      0 429972   6276 2223980    0    0  3612  4426 15563 9509 55 42  2  2  0
 5  0      0 425908   6276 2227080    0    0  2632  5353 15130 9961 55 42  1  2  1
 4  0      0 421404   6276 2230828    0    0  3168  5394 15524 10167 51 45  2  3  0
 5  0      0 417560   6276 2234908    0    0  3556  4585 14768 10006 51 40  3  6  0
 4  0      0 414568   6276 2237560    0    0  2248  5174 15353 10339 48 45  3  4  0
 3  0      0 410348   6276 2241024    0    0  2944  5269 14768 9896 54 42  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 405592   6276 2244584    0    0  3096  5178 15305 10052 53 44  2  2  0
 4  0      0 401684   6276 2247368    0    0  2208  5421 14448 10061 48 45  2  3  2
 2  0      0 398440   6276 2251128    0    0  3292  4926 14113 9578 51 45  2  2  0
 5  0      0 394220   6276 2254784    0    0  3260  5213 15089 9919 47 49  2  2  1
 3  0      0 388832   6276 2259452    0    0  4096  4813 16042 9932 51 46  2  2  0
 4  0      0 383700   6276 2263380    0    0  3420  5106 14866 9644 50 47  1  2  0
 4  0      0 378784   6276 2267592    0    0  3728  4982 15726 10025 50 45  2  3  1
 7  0      0 375036   6276 2271060    0    0  2996  5457 15957 10222 48 49  2  2  0
 5  0      0 380548   6276 2274372    0    0  2760  5090 15609 10307 53 44  2  2  0
 5  0      0 377872   6276 2276656    0    0  1400  5563 14982 9798 52 43  3  2  1
 5  0      0 374752   6276 2279156    0    0  2452  5449 15991 10474 51 46  1  2  0
 5  0      0 372484   6276 2281080    0    0  1364  5515 15078 10001 53 42  2  3  1
 5  0      0 369556   6276 2284096    0    0  2472  5379 15252 9979 53 44  2  2  0
 4  0      0 369208   6276 2285556    0    0   988  6080 16094 11158 50 44  3  3  0
 5  0      0 366972   6276 2287808    0    0  1732  5776 15814 10081 50 47  2  2  0
 4  1      0 364924   6276 2289324    0    0  1012  5760 15952 10521 51 46  2  2  0
 6  0      0 364232   6276 2290500    0    0   652  5468 15511 10046 49 46  2  2  1
 6  0      0 364452   6276 2292752    0    0  1744  5588 16072 10073 52 44  1  2  0
 5  0      0 363224   6276 2294300    0    0  1064  5276 14031 9015 53 40  3  3  2
 5  0      0 360168   6276 2297680    0    0  2912  5045 15357 9941 51 45  2  2  0
 4  0      0 359160   6276 2302012    0    0  3812  5377 15010 10333 52 44  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 354844   6276 2305068    0    0  2536  5102 14676 10322 45 48  2  3  2
 5  0      0 350592   6276 2309168    0    0  3600  4457 14129 9196 49 39  3  9  0
 5  0      0 365428   6276 2312120    0    0  2500  5122 16540 10262 52 45  2  2  0
 5  0      0 373524   6276 2315732    0    0  3080  5177 15958 9865 52 45  2  2  0
 6  0      0 372044   6276 2318892    0    0  2664  5254 15713 9923 51 46  2  2  0
 4  1      0 368452   6276 2322200    0    0  2784  4685 14872 9738 51 45  2  2  1
 5  0      0 364452   6276 2325120    0    0  2424  5222 15432 10649 47 48  2  2  0
 7  0      0 367916   6276 2329032    0    0  3356  4637 15262 9582 53 44  2  2  1
 5  0      0 368296   6276 2331624    0    0  2144  5186 15204 9942 57 39  2  2  0
 6  0      0 364200   6276 2335268    0    0  3156  4765 15515 9949 53 43  2  2  0
 5  0      0 359916   6276 2337988    0    0  2140  5222 16104 10257 47 48  2  2  0
 7  0      0 356860   6276 2340436    0    0  1940  5125 15793 10227 47 50  2  2  1
 5  0      0 353552   6276 2343420    0    0  2496  4678 15298 9728 52 45  2  2  0
 5  0      0 350388   6276 2346456    0    0  2548  5489 15467 10274 48 48  2  2  0
 5  0      0 345740   6276 2349712    0    0  2756  5197 14599 9749 53 43  2  2  0
 6  0      0 341456   6276 2352784    0    0  2604  4758 15376 9603 51 45  1  1  0
 5  0      0 338276   6276 2355364    0    0  2016  5021 14540 9786 51 44  2  3  1
 6  0      0 333612   6276 2358372    0    0  2544  5286 15194 10445 56 40  3  2  0
 5  0      0 330936   6276 2361184    0    0  2284  4745 15074 9410 55 42  1  2  0
 5  0      0 328228   6276 2363592    0    0  1896  5406 15740 10343 52 45  2  2  0
 5  0      0 326272   6276 2366692    0    0  2580  5200 15429 10388 52 44  2  2  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 323344   6276 2369188    0    0  1976  5249 14853 9729 51 45  2  2  1
 6  0      0 318872   6276 2372148    0    0  2544  4721 15306 9662 54 43  1  2  0
 6  0      0 315312   6276 2374792    0    0  2156  5354 15339 9923 52 45  2  2  0
 5  0      0 312824   6276 2377232    0    0  1872  4881 15757 9865 54 43  1  2  1
 6  0      0 309516   6276 2379744    0    0  1964  5442 16141 10345 49 47  2  3  0
 5  0      0 305548   6276 2383340    0    0  3136  4993 14595 9902 49 46  2  4  0
 4  0      0 301548   6276 2386444    0    0  2584  5226 14361 9859 54 41  3  2  1
 5  0      0 299184   6276 2389092    0    0  2200  5437 15087 9937 52 45  2  2  0
 5  0      0 294144   6276 2392200    0    0  2576  5106 15278 9778 51 45  2  2  0
 5  0      0 291372   6276 2395148    0    0  2424  5345 14776 10122 49 47  2  2  0
 5  0      0 288112   6276 2398552    0    0  2904  5843 15586 10501 51 43  2  4  0
 5  0      0 285544   6276 2401380    0    0  2284  5464 14558 10066 46 45  2  5  1
 5  0      0 281448   6276 2404104    0    0  2200  5358 15870 10218 47 49  2  2  0
 5  0      0 277748   6276 2406872    0    0  2212  5745 15698 10320 49 47  2  2  0
 3  1      0 274376   6276 2409688    0    0  2224  5850 15176 10222 42 52  2  4  0
 5  0      0 270328   6276 2412588    0    0  2356  5581 14744 10493 44 43  3 10  1
 4  0      0 267524   6276 2414556    0    0  1568  5858 15836 10802 47 45  4  3  1
 4  0      0 264232   6276 2417576    0    0  2420  5409 15209 10184 51 45  2  2  0
 2  0      0 260720   6276 2420708    0    0  2544  5390 14643 9851 43 49  2  5  0
 4  0      0 256744   6276 2423024    0    0  1848  5997 15773 10941 48 45  3  5  0
 4  0      0 253176   6276 2425984    0    0  2364  5534 15453 10192 49 44  3  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 249260   6276 2428428    0    0  1920  4293 21325 6926 31 51  1 17  1
 5  0      0 246480   6276 2430800    0    0  2004  5513 15550 9989 49 47  2  2  0
 5  0      0 242788   6276 2433300    0    0  1996  5590 15900 10110 48 48  2  2  0
 5  0      0 242252   6276 2435896    0    0  2036  5637 15085 10115 48 47  3  3  0
 5  0      0 237236   6276 2438348    0    0  1920  5618 15843 10315 50 46  2  2  0
 5  0      0 233448   6276 2440304    0    0  1404  5581 15096 9997 47 47  3  3  1
 5  0      0 228580   6276 2442700    0    0  1872  5828 15380 10170 48 47  2  2  0
 5  0      0 224896   6276 2445308    0    0  2136  5249 15474 9769 51 46  2  2  0
 0  1      0 220824   6276 2447736    0    0  1864  5629 15597 10127 49 45  3  3  1
 5  0      0 217824   6276 2450360    0    0  2092  5782 15624 10188 50 46  2  3  0
 5  0      0 214328   6276 2452924    0    0  2032  5597 15242 10284 50 46  2  2  0
 5  0      0 211484   6276 2454996    0    0  1504  5118 14175 9305 44 48  3  3  2
 5  0      0 208704   6276 2457140    0    0  1628  5873 15411 10333 46 50  2  3  0
 5  0      0 206908   6276 2459084    0    0  1428  5842 15776 10225 50 46  2  2  0
 5  0      0 204412   6276 2461512    0    0  1900  5902 15849 10444 48 47  2  2  0
 5  0      0 201420   6276 2463832    0    0  1764  5517 15696 10204 47 48  2  3  1
 5  0      0 198444   6276 2466184    0    0  1804  5602 14508 9917 48 45  4  3  1
 5  0      0 194820   6276 2468700    0    0  2012  5937 15566 10666 52 43  3  3  0
 5  0      0 191608   6276 2470776    0    0  1612  5346 15020 10051 48 47  3  2  1
 5  0      0 189308   6276 2472500    0    0  1068  5661 15932 10312 50 46  2  2  0
 5  0      0 187008   6276 2474792    0    0  1776  5590 15658 10315 50 46  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 183472   6276 2477556    0    0  2204  5513 14650 9710 46 46  3  4  2
 4  0      0 181196   6276 2479816    0    0  1760  5668 15095 10359 48 48  3  2  0
 5  0      0 178708   6276 2482116    0    0  1796  5725 15505 10229 50 46  2  2  0
 4  0      0 174864   6276 2484200    0    0  1544  6038 16292 10730 47 49  2  3  0
 5  0      0 171368   6276 2486692    0    0  1960  6073 16204 10855 46 49  3  3  0
 4  1      0 168620   6276 2488824    0    0  1620  5290 15042 9613 47 47  2  3  1
 4  1      0 165816   6276 2490912    0    0  1572  5689 15475 10047 48 49  2  2  0
 6  0      0 163956   6276 2493100    0    0  1644  5906 16315 10588 50 46  2  2  0
 5  0      0 160304   6276 2495444    0    0  1884  5629 15328 10047 48 48  2  2  0
 4  0      0 757204   6276 1900484    0    0  1248  6123 15682 11006 45 49  3  2  1
 5  0      0 753140   6276 1902012    0    0  1200  5569 15233 10064 47 48  2  3  1
 4  0      0 751060   6276 1903656    0    0  1108  5769 15401 10179 45 49  2  2  1
 5  0      0 747784   6276 1905564    0    0  1384  5861 15910 10331 48 48  2  2  0
 5  0      0 745044   6276 1907556    0    0  1448  6242 16490 11072 50 46  2  2  0
 5  0      0 744068   6276 1909648    0    0  1580  5677 15352 10265 48 46  3  3  0
 5  0      0 740980   6276 1911544    0    0  1356  5674 14864 9862 48 48  2  2  0
 4  0      0 738208   6276 1913640    0    0  1596  5841 15757 10444 50 43  3  3  1
 5  0      0 736256   6276 1915596    0    0  1448  5810 15632 10496 48 49  2  2  0
 5  0      0 732192   6276 1917780    0    0  1656  5887 15409 10556 52 43  2  3  0
 4  0      0 730680   6276 1919864    0    0  1568  5873 15915 10610 49 46  2  2  0
 5  0      0 727844   6276 1921332    0    0   832  5749 15785 10828 47 48  2  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 725072   6276 1923308    0    0  1452  5406 14106 9389 47 47  3  2  2
 5  0      0 722584   6276 1925292    0    0  1480  5697 15203 9989 47 47  2  3  1
 5  0      0 720348   6276 1927196    0    0  1420  5758 15901 10197 49 47  2  2  0
 5  0      0 717324   6276 1929456    0    0  1708  5365 15906 10224 49 47  2  2  0
 4  1      0 715812   6276 1931308    0    0  1304  5918 15839 10566 46 49  3  2  0
 7  0      0 714016   6276 1932796    0    0   960  5813 15643 10249 48 47  2  2  1
 5  0      0 720096   6276 1934164    0    0   828  5702 15711 10200 50 45  3  2  0
 5  0      0 718112   6276 1935784    0    0   796  6091 15486 10307 49 46  2  2  0
 5  0      0 717764   6276 1936796    0    0   816  5546 16027 10683 45 51  2  2  0
 5  0      0 718804   6276 1937684    0    0   336  5907 16734 10535 49 47  2  2  0
 5  0      0 717544   6276 1939004    0    0   784  5508 14225 9616 47 47  2  3  1
 5  0      0 716852   6276 1939716    0    0   220  5763 14460 10031 49 46  2  2  0
 4  0      0 715812   6276 1940952    0    0   724  5544 15452 10091 49 47  2  2  0
 5  0      0 715088   6276 1941684    0    0   252  5896 15709 10683 50 45  3  3  0
 5  0      0 713292   6276 1943120    0    0   808  5571 15366 9698 52 45  2  2  0
 5  0      0 712568   6276 1943856    0    0   248  5556 15251 10156 47 49  2  2  0
 5  0      0 711308   6276 1944676    0    0   280  5395 14971 9997 51 43  3  2  1
 4  0      0 762124   6276 1895104    0    0  3024  5705 15237 10039 48 47  3  2  0
 5  0      0 759888   6276 1897628    0    0  1992  5891 15489 10634 46 47  3  4  0
 5  0      0 757432   6276 1899596    0    0  1436  3805 20102 6684 42 37 20  2  0
 5  0      0 756676   6276 1902000    0    0  2040  5462 15366 10097 51 45  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 793216   6276 1904164    0    0  1632  5827 15084 10283 45 47  3  4  2
 5  0      0 790632   6276 1906744    0    0  2096  5684 15936 10552 45 51  2  2  0
 3  0      0 790696   6276 1909272    0    0  1960  5746 15580 10384 46 47  3  5  0
 4  0      0 786664   6276 1912332    0    0  2568  5309 14963 9449 48 48  2  2  0
 5  0      0 783828   6276 1913992    0    0  1140  5458 15147 10211 50 46  2  2  0
 5  0      0 780332   6276 1915832    0    0  1284  5913 15145 10522 51 43  3  3  1
 5  0      0 776804   6276 1917340    0    0   968  5958 15397 10446 51 46  2  2  0
 3  0      0 772772   6276 1918424    0    0   560  5501 16207 10209 53 44  2  2  0
 6  0      0 769496   6276 1919348    0    0   444  4842 15861 9391 45 52  2  2  0
 5  0      0 767700   6276 1920376    0    0   460  4793 15521 9709 50 48  1  2  0
 6  0      0 763984   6276 1921356    0    0   496  5410 14565 9826 52 43  3  2  1
 3  0      0 760708   6276 1922348    0    0   480  5521 14994 9952 52 44  2  2  0
 4  0      0 756580   6276 1923408    0    0   568  5218 15726 10215 50 47  2  2  0
 4  0      0 753904   6276 1924820    0    0   916  6101 16708 10850 51 44  3  2  1
 5  0      0 751604   6276 1925944    0    0   728  5606 15969 10394 47 50  1  2  0
 4  1      0 748864   6276 1927172    0    0   584  5821 14941 10271 48 46  3  2  2
 4  1      0 746248   6276 1928220    0    0   560  5562 14876 9835 49 45  3  3  1
 4  0      0 743288   6276 1929364    0    0   628  5373 16083 10218 49 48  2  2  0
 4  1      0 737712   6276 1930680    0    0   796  5490 15629 9756 55 42  2  2  0
 5  0      0 735760   6276 1931792    0    0   532  5713 16201 10836 48 48  2  2  0
 4  0      0 737020   6276 1933008    0    0   616  5892 15780 10068 50 46  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 747848   6276 1934864    0    0  1344  5357 15564 9991 49 45  3  2  2
 3  0      0 742816   6276 1937656    0    0  2352  5802 15450 10340 46 49  2  2  0
 5  0      0 737744   6276 1940360    0    0  2104  6085 15953 10702 48 48  2  2  0
 4  0      0 734248   6276 1942952    0    0  2080  5474 14696 9850 49 47  2  2  0
 5  0      0 730752   6276 1944968    0    0  1468  5805 16283 10653 49 47  2  2  0
 4  0      0 725584   6276 1947812    0    0  2304  5358 15072 9754 53 43  2  2  1
 5  0      0 722576   6276 1950368    0    0  2120  5970 15524 10550 49 47  2  2  0
 5  0      0 718528   6276 1953244    0    0  2224  5537 15665 10014 51 46  2  2  0
 5  0      0 721680   6276 1956088    0    0  2288  5542 15968 9888 50 47  1  2  0
 6  0      0 717520   6276 1958016    0    0  1392  5445 15234 9910 49 47  2  2  0
 6  0      0 713332   6276 1959936    0    0  1412  5906 15255 10775 52 42  3  2  0
 6  0      0 711032   6276 1960844    0    0   428  5737 14285 9951 48 47  2  2  1
 6  0      0 708260   6276 1961948    0    0   588  5906 15936 10580 52 42  3  2  1
 4  0      0 705456   6276 1963032    0    0   524  5777 15426 10598 45 51  2  2  0
 4  0      0 701864   6276 1964832    0    0  1352  5506 15698 10300 49 47  3  2  0
 4  0      0 698180   6276 1967616    0    0  2176  5601 15198 10151 49 46  3  3  0
 3  1      0 695344   6276 1968404    0    0   264  5782 15022 10159 48 47  2  2  1
 3  1      0 691628   6276 1971132    0    0  2208  5659 15428 10328 52 44  2  2  0
 5  0      0 689328   6276 1972952    0    0  1436  5489 15652 10199 49 47  2  2  0
 4  0      0 686840   6276 1975248    0    0  1636  5545 15387 9993 51 46  2  2  0
 4  0      0 683060   6276 1977900    0    0  2120  5410 14377 9859 53 43  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
