procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 106544   9752 2557832    0    0    76  3961 13171 12273 38 40  9 12  0
 4  0      0 105724   9752 2558464    0    0   104  4054 13691 12176 39 44  8  9  0
 4  0      0 104496   9752 2558948    0    0   124  3985 13228 11893 42 40  7 10  1
 4  1      0 132248   9648 2528364    0    0   124  4033 13140 11691 42 44  6  7  0
 3  1      0 131712   9648 2528900    0    0    96  3973 12969 11783 39 45  7  9  0
 2  1      0 130956   9648 2529400    0    0    72  3998 13288 12361 38 43  7 11  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 129868   9648 2529896    0    0   104  4026 14316 12472 44 44  5  7  0
 3  0      0 129532   9648 2530540    0    0    76  3962 12991 11926 39 41  7 13  1
 3  0      0 128364   9648 2530992    0    0    84  4057 13772 12284 37 44  8 11  0
 2  1      0 127672   9648 2531632    0    0   124  4021 13929 11917 39 44  7 10  0
 2  1      0 126600   9648 2532132    0    0    72  4060 13956 12293 41 46  6  7  0
 3  0      0 125720   9648 2532804    0    0   176  3872 13375 12214 42 42  7 10  0
 4  0      0 124680   9648 2533408    0    0   132  4054 13568 12179 38 44  8 10  0
 4  0      0 123640   9648 2533948    0    0    88  3937 14065 12417 38 46  6  9  0
 4  0      0 122032   9648 2534620    0    0   144  3938 13792 12073 44 43  6  8  0
 3  0      0 121372   9648 2535144    0    0   112  4070 13584 12264 41 42  8  9  0
 3  0      0 119820   9648 2535788    0    0   100  4118 14921 12155 46 47  4  4  0
 1  1      0 119128   9648 2536312    0    0    88  4007 13544 12272 41 41  8 11  0
 3  0      0 117932   9648 2536852    0    0   100  3981 12976 11854 40 40  8 11  1
 2  0      0 116672   9648 2537440    0    0   128  3937 13099 12059 41 39  9 12  0
 4  0      0 115284   9648 2538004    0    0    96  3958 13684 11826 45 39  6 10  1
 0  1      0 114404   9648 2538600    0    0   108  4186 13833 12309 42 44  6  9  0
 4  0      0 113080   9648 2539076    0    0    80  4029 13653 12370 42 41  8  9  0
 5  0      0 111936   9648 2539680    0    0    68  4000 13670 12003 41 44  6  9  0
 2  0      0 110772   9648 2540192    0    0    72  4127 13753 12400 41 41  7 11  0
 2  1      0 109512   9648 2540872    0    0   152  4030 14214 11954 42 46  5  8  0
 4  0      0 108724   9648 2541332    0    0    72  3962 13187 12161 36 44  8 12  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 107276   9648 2541868    0    0    80  4038 13013 11823 41 41  8 10  0
 4  0      0 106448   9648 2542352    0    0    88  3991 13497 12276 43 39  7 10  1
 4  0      0 105536   9648 2542840    0    0    60  3934 13075 12116 38 41  8 13  0
 3  1      0 104528   9648 2543460    0    0   132  3946 13877 11949 44 44  5  8  0
 4  0      0 132596   9512 2512712    0    0   108  3799 13549 11482 40 48  5  6  0
 3  0      0 131936   9512 2513240    0    0    96  4169 14182 12146 47 44  4  5  0
 3  0      0 131212   9512 2513828    0    0    76  4009 13544 12240 39 42  7 11  1
 0  1      0 130676   9512 2514356    0    0   104  4010 13021 11881 37 42  9 11  0
 4  0      0 129164   9512 2514924    0    0   116  3985 13279 12067 46 37  8  9  0
 4  0      0 128628   9512 2515480    0    0    88  4007 13618 12383 39 43  6 13  0
 4  0      0 127620   9512 2516044    0    0    68  4099 14477 12391 41 47  5  7  0
 3  1      0 126864   9512 2516500    0    0    64  4000 12773 12018 39 40  8 12  0
 4  0      0 126132   9512 2517064    0    0    92  3967 13399 11578 46 39  6  7  1
 4  0      0 124652   9512 2517636    0    0   112  4099 13137 12014 43 41  7  9  0
 4  0      0 123676   9512 2518240    0    0   156  3998 12581 11903 39 44  7 10  0
 4  0      0 122604   9512 2518844    0    0   144  3980 13902 12351 42 40  7 11  0
 1  0      0 121344   9512 2519400    0    0    76  4062 13532 12254 42 41  7 11  0
 3  0      0 120336   9512 2519884    0    0    68  4009 13067 11989 36 43  8 12  1
 4  0      0 119044   9512 2520408    0    0   100  4006 13223 12317 36 44  7 12  0
 1  1      0 118004   9512 2520972    0    0   176  3941 13173 11987 42 37  9 12  0
 4  0      0 117092   9512 2521580    0    0    84  4021 13759 12158 44 42  7  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 115824   9512 2522052    0    0    76  3999 12464 11874 38 36  9 16  0
 4  0      0 114784   9512 2522592    0    0   120  3991 13697 11911 44 42  7  7  1
 3  0      0 113744   9512 2523236    0    0    80  3991 13893 12065 42 45  5  8  0
 4  0      0 145752   9512 2523744    0    0    72  3964 13656 11639 45 44  5  7  0
 1  1      0 144044   9512 2524324    0    0   116  7984 12614 11585 44 38  8 10  0
 5  0      0 143532   9512 2525368    0    0   912 11903 4128 3662 24 14 31 32  0
 4  0      0 142572   9512 2526812    0    0  1024  3535 12570 11458 38 38  7 17  1
 5  0      0 140648   9512 2528168    0    0  1020  3512 11977 11367 34 39  8 17  1
 3  0      0 139128   9512 2529416    0    0   772  3631 12355 11200 36 42  8 14  1
 4  0      0 138216   9512 2530488    0    0   588  3799 13507 11726 38 43  7 12  0
 4  0      0 137460   9512 2531320    0    0   444  3750 13066 11433 38 40  9 13  0
 4  0      0 136136   9512 2532504    0    0   736  3656 12583 11348 37 40  9 14  0
 2  2      0 135412   9512 2533288    0    0   340  3871 13600 12028 40 40  8 12  0
 1  1      0 134560   9512 2534232    0    0   472  3809 12932 11687 35 44  9 13  0
 1  1      0 133648   9512 2535016    0    0   400  3852 13185 12014 36 44  9 11  0
 4  0      0 132640   9512 2536016    0    0   580  3743 12598 11432 40 38  8 14  0
 4  1      0 131940   9512 2536808    0    0   328  3913 13256 11623 37 45  7 10  0
 5  0      0 131184   9512 2537576    0    0   356  3836 12957 11570 37 40  9 14  1
 1  1      0 130112   9512 2538432    0    0   424  3852 12768 11852 37 39  9 15  0
 4  0      0 129576   9512 2539212    0    0   392  3764 11906 11107 33 40  9 18  0
 4  0      0 128916   9512 2540004    0    0   340  3885 13435 11779 39 44  7 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 127844   9512 2540676    0    0   220  3840 13928 12139 39 45  6 10  0
 4  0      0 127372   9512 2541428    0    0   296  4000 13310 11588 42 42  7  8  1
 3  0      0 126796   9512 2542076    0    0   236  3868 12887 11699 42 38  7 13  0
 3  0      0 126072   9512 2542808    0    0   212  3986 14279 12037 45 43  6  6  1
 3  0      0 125064   9512 2543436    0    0   164  3924 13610 12022 40 46  5  9  0
 3  0      0 124592   9512 2544180    0    0   260  3965 13363 12110 42 40  7 10  0
 4  0      0 123868   9512 2544840    0    0   216  3879 14027 12076 42 45  6  7  0
 3  1      0 123048   9512 2545544    0    0   252  4010 13112 11775 40 40  8 12  1
 3  0      0 122220   9512 2546256    0    0   216  3956 13779 12512 39 44  7 10  0
 4  0      0 122064   9512 2546888    0    0   160  3978 14242 12297 41 44  5 10  0
 4  0      0 120992   9512 2547624    0    0   228  3897 13916 11885 44 41  6  9  0
 5  0      0 120172   9512 2548272    0    0   152  3945 14096 11937 37 51  6  7  0
 3  0      0 119732   9512 2548888    0    0   156  4004 13383 11668 42 44  6  8  1
 4  0      0 119228   9512 2549536    0    0   172  3906 13945 12191 38 46  7  9  0
 2  2      0 118756   9512 2550152    0    0   172  3936 13275 12043 41 39  7 13  0
 4  0      0 117748   9512 2550760    0    0   172  3899 13263 11875 40 42  7 10  1
 3  0      0 117088   9512 2551408    0    0   192  4036 13132 12053 35 44  8 14  0
 4  1      0 116268   9512 2552056    0    0   164  3933 13980 12159 42 45  6  7  0
 4  1      0 115756   9512 2552656    0    0   188  3907 12921 11921 41 41  7 12  0
 4  0      0 115188   9512 2553236    0    0   128  3965 13676 12150 40 41  7 11  0
 3  1      0 114432   9512 2553968    0    0   212  4079 14484 12112 45 46  4  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 114016   9512 2554624    0    0   188  4005 13780 11903 39 44  7 10  0
 4  0      0 113228   9512 2555160    0    0   108  4005 13064 11799 40 43  8  9  1
 4  0      0 112756   9512 2555720    0    0   108  3941 13349 11714 39 45  7 10  0
 5  0      0 112220   9512 2556316    0    0   128  4056 13536 12302 39 42  6 12  0
 3  0      0 111432   9512 2556792    0    0    84  4037 13452 12187 42 41  8  9  0
 4  0      0 110236   9512 2557464    0    0   132  3971 13219 12114 38 45  7  9  0
 3  0      0 109416   9512 2558036    0    0   140  4035 13444 11987 37 46  7 10  1
 3  0      0 108912   9512 2558576    0    0   120  3903 13190 12077 34 44  8 15  0
 4  0      0 107716   9512 2559184    0    0   116  4047 14056 11940 43 43  6  7  0
 4  0      0 106896   9512 2559692    0    0    60  4053 13813 12595 39 42  8 11  0
 4  0      0 105352   9512 2560228    0    0   136  4073 13946 12335 44 43  5  7  0
 3  1      0 104400   9512 2560876    0    0    96  3950 13617 11904 41 42  7 10  0
 5  0      0 103864   9512 2561416    0    0   124  3929 13213 11907 43 40  6 11  1
 2  1      0 131836   9440 2530852    0    0   168  4013 12888 12051 38 42  8 11  0
 4  0      0 130324   9440 2531472    0    0   120  4036 14153 12359 42 44  6  8  0
 3  0      0 129820   9440 2531976    0    0    92  4015 13006 12131 36 38 11 15  0
 4  0      0 129064   9440 2532544    0    0   136  3980 13146 12328 39 42  8 12  0
 3  1      0 129048   9440 2533016    0    0   104  3943 12780 11514 37 40  9 14  0
 3  1      0 128464   9440 2533660    0    0   144  4029 13727 12055 43 41  6 11  0
 3  1      0 128056   9440 2534236    0    0   132  3997 13365 12121 40 40  8 12  1
 4  0      0 127772   9440 2534836    0    0   116  3995 13201 12071 41 42  8  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 127608   9440 2535372    0    0    96  4094 12840 11990 40 38 10 13  0
 3  0      0 127072   9440 2535892    0    0   108  3927 13162 11895 42 40  8 11  0
 4  0      0 126316   9440 2536384    0    0    68  4020 14075 11969 40 43  7 10  0
 4  0      0 125308   9440 2536944    0    0    72  4103 13778 12216 40 45  5  9  1
 4  0      0 124772   9440 2537484    0    0    68  4005 13880 12202 44 41  6  9  0
 4  0      0 124080   9440 2538072    0    0   124  3919 13846 12069 40 44  7  9  0
 4  0      0 122464   9440 2538668    0    0    92  4113 14027 12336 45 41  6  8  0
 4  0      0 121456   9440 2539216    0    0    84  3929 13097 11593 41 45  6  7  1
 3  1      0 120512   9440 2539732    0    0    80  4092 13705 12182 36 49  6  9  0
 4  0      0 119220   9440 2540300    0    0   100  3982 13333 11889 43 42  6  9  0
 5  0      0 118300   9440 2540800    0    0    48  4003 13335 11882 41 42  7 11  0
 4  0      0 117700   9440 2541376    0    0   120  3998 13993 11932 40 46  6  8  1
 3  1      0 117164   9440 2541808    0    0    40  4053 13588 12071 38 44  7 10  0
 2  1      0 115968   9440 2542428    0    0    88  4034 13800 12087 44 39  8  9  0
 0  1      0 115180   9440 2542944    0    0    80  4018 13238 12118 33 46  9 13  0
 4  0      0 113572   9440 2543424    0    0   100  4026 13600 11952 40 44  7 10  0
 4  0      0 112628   9440 2544076    0    0    96  4125 13093 12290 39 41  8 11  1
 4  0      0 111652   9440 2544488    0    0    76  4013 12706 11836 39 38  9 14  0
 2  1      0 110424   9440 2545116    0    0    84  4071 14137 12276 44 40  6 10  0
 4  1      0 109416   9440 2545676    0    0    92  3884 13529 12025 44 42  6  8  0
 4  0      0 108628   9440 2546232    0    0    68  4172 13948 12167 42 46  5  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 108432   9440 2546764    0    0    84  3924 13129 11913 38 45  6 11  1
 3  1      0 107928   9440 2547272    0    0    72  4072 13266 12210 37 44  8 11  0
 4  0      0 107076   9440 2547728    0    0    80  3983 13185 12038 40 42  7 12  0
 5  0      0 106100   9440 2548316    0    0    60  4130 13894 12292 41 43  6 10  0
 4  0      0 105092   9440 2548816    0    0    52  4066 13629 12097 42 41  7 10  0
 4  1      0 103612   9440 2549344    0    0    76  4034 13875 11818 40 43  7 10  0
 1  1      0 118712   9424 2534312    0    0   116  4062 13820 11644 44 45  5  6  1
 4  0      0 117544   9424 2534856    0    0    60  3987 14116 12054 44 43  6  7  1
 2  1      0 116444   9424 2535440    0    0    96  4120 14273 12077 42 43  6  8  0
 5  0      0 115308   9424 2535908    0    0   108  3967 13296 12137 37 42 10 12  0
 4  0      0 114112   9424 2536508    0    0    68  4049 13909 12225 43 41  7  9  0
 4  0      0 112876   9424 2537032    0    0    72  4071 12907 11960 40 41  7 11  0
 3  0      0 112048   9424 2537464    0    0    52  3983 13244 11740 39 43  7 11  0
 3  1      0 111104   9424 2537996    0    0    32  4037 13547 12195 42 41  7  9  0
 4  0      0 109780   9424 2538556    0    0    88  4007 14490 12095 44 43  6  6  1
 1  1      0 108552   9424 2539140    0    0    68  4025 13976 11881 45 46  4  5  0
 4  0      0 107544   9424 2539688    0    0   104  3931 13127 11424 42 46  5  7  0
 4  0      0 106520   9424 2540128    0    0    92  3951 13369 12044 40 39  9 12  0
 4  0      0 105276   9424 2540788    0    0    96  4079 13957 12074 40 43  6 11  0
 4  0      0 104300   9424 2541304    0    0    80  4029 13983 12410 38 43  7 11  1
 4  0      0 118808   9396 2526192    0    0    76  3950 13534 11985 38 43  7 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 117832   9396 2526660    0    0    48  4001 12698 11806 42 39  8 11  0
 4  0      0 116436   9396 2527092    0    0    52  4053 13514 12081 41 42  6 10  0
 4  0      0 115556   9396 2527752    0    0   116  3996 13704 11734 43 42  6  8  0
 3  1      0 114420   9396 2528244    0    0    44  4056 13560 11746 42 43  6  8  0
 1  0      0 113256   9396 2528788    0    0    92  4059 13417 12042 40 42  7 11  0
 4  0      0 112248   9396 2529324    0    0    48  4030 13832 11868 45 42  6  6  1
 4  0      0 110988   9396 2529856    0    0    72  4042 13769 12113 39 42  7 12  0
 5  0      0 109760   9396 2530424    0    0    88  4003 14346 12077 41 46  5  8  0
 4  0      0 108500   9396 2530996    0    0    60  4073 13761 12000 46 41  6  7  1
 5  0      0 107776   9396 2531424    0    0    60  3983 13224 11797 43 45  6  7  0
 2  1      0 106768   9396 2532004    0    0    64  4026 13307 11675 39 46  6  8  0
 4  0      0 105088   9396 2532532    0    0    56  4020 13907 12721 44 40  6 10  0
 4  0      0 104396   9396 2533016    0    0    64  4073 13044 12286 41 37  9 13  0
 4  1      0 103388   9396 2533532    0    0    60  3986 12945 11929 40 41  8 11  1
 4  0      0 118068   9368 2518600    0    0   108  4055 13939 12241 45 40  6  8  0
 5  0      0 117124   9368 2519064    0    0    44  4053 12811 11464 44 44  6  6  0
 4  0      0 134124   9368 2519676    0    0   104  3974 14611 11535 50 45  3  3  0
 5  0      0 133368   9368 2520196    0    0    44 11885 13357 10925 51 44  2  3  0
 5  0      0 136260   9368 2523288    0    0  3008 13137 5791 4413 26 24 16 34  0
 5  0      0 131684   9368 2527432    0    0  3788 12232 10008 6585 36 35  5 25  0
 5  0      0 147520   9368 2530924    0    0  3220 12686 10312 7306 34 34  6 26  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 141748   9368 2536152    0    0  4976 11501 7225 5843 28 28 10 30  4
 4  0      0 138716   9368 2539260    0    0  2876  6697 16038 4578 25 50 10 16  0
 5  0      0 138968   9368 2540808    0    0  1164 10717 14660 10643 55 44  1  1  0
 2  1      0 135220   9368 2542748    0    0  1488 13535 12743 10256 52 37  3  9  0
 5  0      0 128808   9368 2544376    0    0  1316 13769 11297 9194 47 35  2 16  0
 5  0      0 141220   9368 2546356    0    0  1612 12306 11512 9704 46 39  4  7  4
 5  0      0 140716   9368 2547620    0    0   864 13697 13772 10241 55 43  1  1  0
 2  1      0 142472   9368 2550676    0    0  2644 13286 12059 9591 51 35  3 11  0
 1  1      0 139604   9368 2554520    0    0  3940 12960 3256 2129 21 13 12 54  1
 0  2      0 139984   9368 2555328    0    0   604 15764 1803 1403 22  4 28 46  0
 1  1      0 139440   9368 2555632    0    0   264 15004 3217 2511 24 12 21 44  0
 0  2      0 142212   9368 2556036    0    0   332 16176  634  639 18  2 40 40  0
 1  1      0 142340   9368 2556644    0    0   620 14841 2349 1881 22  9 14 55  1
 0  2      0 142748   9368 2557488    0    0   732 15747 2392 1595 22  8 12 58  0
 0  3      0 142960   9368 2559768    0    0  2160 13670 4060 2858 27 14  1 58  0
 0  2      0 133116   9368 2567548    0    0  7700  7794 3652 2553 26 11  8 55  0
 1  1      0 122200   9368 2574132    0    0  6532  7882 5465 2499 27 14 13 42  4
 1  1      0 119728   9368 2580468    0    0  6148  8435 12474 3288 24 28 14 34  0
 2  3      0 133796   9296 2559060    0    0 11340  4406 3426 2246 18 11 16 55  1
 2  2      0 358912   9296 2335400    0    0  3756  2488 9978 9060 32 33  6 29  0
 0  4      0 355068   9296 2338512    0    0  2812  2368 9042 8766 27 25  7 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 351384   9296 2341484    0    0  2752  2470 9135 8790 24 30  8 39  0
 3  0      0 348076   9296 2343992    0    0  2188  2804 10593 9654 33 32 11 23  1
 4  0      0 344580   9296 2347108    0    0  2872  2333 8670 8272 25 26  5 44  0
 3  1      0 341556   9296 2349696    0    0  2228  2971 10764 10271 28 36  7 29  0
 4  0      0 338720   9296 2352000    0    0  2020  2975 10729 10009 32 36  9 24  0
 0  1      0 335476   9296 2355172    0    0  2780  2449 9514 9030 31 27  6 36  0
 2  2      0 331728   9296 2358672    0    0  3344  1959 6879 7215 22 19  8 51  1
 4  0      0 327884   9296 2362224    0    0  3360  1981 7546 7613 21 24  7 48  1
 4  0      0 324640   9296 2365084    0    0  2496  2779 10378 9850 33 30  7 31  0
 1  2      0 320860   9296 2368300    0    0  2912  2370 9139 8706 29 27 10 34  0
 4  0      0 317648   9296 2371220    0    0  2596  2700 10000 9468 31 28  8 33  0
 0  3      0 314812   9296 2373716    0    0  2208  2813 10721 9873 31 30  7 31  1
 3  0      0 311788   9296 2376272    0    0  2256  2657 9597 9068 31 26 10 33  0
 3  1      0 308764   9296 2378980    0    0  2400  2609 9380 9016 29 22  7 42  0
 3  1      0 306496   9296 2380944    0    0  1584  3197 11634 10712 34 37  9 19  0
 1  1      0 304260   9296 2382856    0    0  1548  3108 11166 10260 36 36  8 20  0
 4  0      0 300920   9296 2385512    0    0  2360  2658 9499 9300 26 32  9 32  1
 1  2      0 297928   9296 2388540    0    0  2684  2646 10051 9239 33 30  5 32  0
 4  0      0 294980   9296 2391072    0    0  2220  2726 10466 9878 29 31  9 30  0
 1  4      0 292132   9296 2394432    0    0  3056  2276 8708 8640 29 25  5 41  1
 4  0      0 288384   9296 2396740    0    0  2052  2729 9519 9336 26 30 10 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 285328   9296 2399056    0    0  1992  2907 10103 9562 32 32 10 26  0
 1  1      0 283092   9296 2400896    0    0  1464  3244 11244 10674 36 35  8 20  1
 2  1      0 280572   9296 2403372    0    0  2160  2786 10018 9577 33 28  8 31  0
 0  1      0 277768   9296 2405864    0    0  2220  2697 9654 9332 28 30 10 32  0
 1  2      0 274776   9296 2408332    0    0  2152  2776 10082 9312 31 29 11 29  0
 2  2      0 271972   9296 2410972    0    0  2340  2674 9833 9644 30 29  7 33  1
 1  0      0 269232   9296 2413324    0    0  2028  2820 10629 9973 29 31  9 30  0
 0  2      0 266868   9296 2415128    0    0  1496  3202 11424 10451 32 37  9 22  0
 3  1      0 265012   9296 2416764    0    0  1244  3326 11322 10557 35 34 10 21  0
 2  1      0 262364   9296 2418576    0    0  1472  3246 11050 10556 31 35 11 23  0
 1  1      0 260380   9296 2420364    0    0  1388  3369 11754 10802 39 35  9 17  1
 0  1      0 258028   9296 2422104    0    0  1460  3171 10831 10276 32 36 10 22  0
 2  2      0 256064   9296 2423956    0    0  1440  3260 11496 10618 36 31  8 25  0
 4  1      0 253892   9296 2425680    0    0  1332  3388 11879 11016 36 34 11 19  0
 4  0      0 250804   9296 2427808    0    0  1832  2902 10411 9866 29 33  9 30  0
 5  0      0 248452   9296 2429876    0    0  1748  2975 10726 10041 34 31  8 27  1
 4  0      0 246016   9296 2431512    0    0  1236  3327 11535 10710 37 34  9 19  1
 3  1      0 244440   9296 2432716    0    0   792  3742 13610 11926 42 40  6 11  0
 2  1      0 242552   9296 2434540    0    0  1352  3275 12511 11176 34 38  9 19  0
 1  1      0 240756   9296 2436096    0    0  1184  3391 11367 10851 31 38  9 22  0
 2  1      0 238236   9296 2438144    0    0  1644  3195 12222 11109 32 39  8 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 237132   9296 2439528    0    0   992  3499 11947 11111 37 35  9 18  1
 3  0      0 235432   9296 2441376    0    0  1464  3246 11523 10713 35 37  8 20  0
 4  0      0 233132   9296 2442904    0    0  1188  3415 11971 10768 40 32  9 19  0
 2  2      0 230896   9296 2444900    0    0  1552  3162 11679 10712 33 39  8 20  0
 4  0      0 229196   9296 2445860    0    0   572  3674 12376 11398 41 36  6 16  0
 3  1      0 228596   9296 2446756    0    0   428  3853 13141 12346 39 37 10 14  0
 2  0      0 226864   9296 2448472    0    0  1392  3142 11438 10336 32 39  8 20  1
 4  0      0 224736   9296 2450156    0    0  1284  3293 11732 10914 36 37  7 19  0
 5  0      0 222816   9296 2451864    0    0  1340  3257 11370 10373 31 36 10 22  1
 3  0      0 220296   9296 2453440    0    0  1160  3318 11780 10531 38 41  6 15  0
 1  1      0 218532   9296 2454884    0    0  1004  3578 12542 10992 42 42  6 10  0
 0  3      0 216264   9296 2456572    0    0  1312  3250 11445 10355 36 35  9 20  0
 0  3      0 215004   9296 2457504    0    0   632  3638 12081 11451 36 36 11 17  0
 2  1      0 212484   9296 2459228    0    0  1232  3296 11723 10609 34 38  7 20  0
 3  2      0 210492   9296 2460816    0    0  1192  3389 12658 10836 38 38  6 17  1
 2  1      0 208884   9296 2462268    0    0  1088  3313 11941 10927 36 35  9 20  0
 3  0      0 206712   9296 2464008    0    0  1316  3329 12361 10774 37 39  6 18  0
 4  0      0 204664   9296 2465208    0    0   852  3524 11985 10991 39 39  7 15  0
 2  1      0 203184   9296 2466088    0    0   372  3972 13844 12097 41 41  7 10  0
 4  0      0 201640   9296 2467316    0    0   808  3602 12794 11481 39 40  8 13  0
 4  0      0 199908   9296 2468344    0    0   700  3592 12506 11239 41 37  7 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 198112   9296 2469620    0    0   720  3772 13451 11909 39 41  6 13  1
 2  1      0 196568   9296 2470436    0    0   396  3909 12722 11652 39 39  9 13  0
 3  0      0 194584   9296 2472060    0    0  1292  3170 11030 10527 31 39  8 23  0
 3  0      0 192812   9296 2473384    0    0   892  3568 12883 11264 36 44  6 13  0
 4  0      0 191804   9296 2474208    0    0   372  3868 13154 11926 37 40 10 13  0
 3  0      0 189884   9296 2475400    0    0   760  3673 12767 11468 40 38  7 15  1
 2  1      0 188056   9296 2476500    0    0   708  3627 12516 11589 38 36  9 17  0
 2  2      0 186764   9296 2477592    0    0   652  3632 12518 11317 40 37  9 14  0
 0  1      0 185032   9296 2478600    0    0   552  3723 13024 11528 40 38  9 13  1
 1  1      0 183708   9296 2479540    0    0   548  3808 12578 12074 42 33 10 15  0
 2  1      0 182228   9296 2480688    0    0   748  3533 11897 10737 42 38  7 14  0
 4  0      0 180212   9296 2481796    0    0   688  3677 13334 11901 38 42  6 14  0
 2  1      0 178944   9296 2482624    0    0   396  3953 13504 12374 42 38  8 12  0
 4  0      0 177464   9296 2483724    0    0   660  3654 12326 11614 38 38  9 15  1
 5  0      0 176236   9296 2484668    0    0   572  3691 11845 11388 39 32 11 19  0
 3  1      0 174724   9296 2485748    0    0   680  3672 12316 11341 37 36  9 17  0
 5  0      0 172676   9296 2486580    0    0   384  3785 13129 11597 42 40  7 11  1
 4  0      0 171604   9296 2487352    0    0   372  3952 13574 11987 40 39  9 13  0
 5  0      0 170408   9296 2488088    0    0   244  3961 13528 12073 41 42  7 10  0
 3  1      0 168856   9296 2489168    0    0   648  3742 12876 12056 41 35  8 16  0
 1  2      0 167092   9296 2490120    0    0   572  3727 11322 10934 37 37 10 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 166052   9296 2490904    0    0   492  3749 12327 11964 43 33 10 13  1
 0  1      0 164856   9296 2491740    0    0   296  3927 12809 12283 36 42  8 14  0
 1  1      0 163248   9296 2492684    0    0   588  3669 11496 11437 36 36  9 18  0
 3  0      0 162052   9296 2493404    0    0   252  4012 13475 11920 43 40  7 11  0
 3  0      0 160688   9296 2494040    0    0   212  3924 12966 11645 38 43  7 12  0
 4  0      0 159272   9296 2495100    0    0   596  3659 12957 11095 44 38  7  9  2
 4  0      0 158044   9296 2495844    0    0   280  3973 13582 11739 42 44  6  8  0
 4  0      0 156672   9296 2496708    0    0   384  3971 13776 12098 41 42  6 10  1
 4  0      0 155304   9296 2497360    0    0   260  3859 13343 12269 39 40  9 13  0
 3  0      0 154296   9296 2498028    0    0   232  3943 13152 12198 44 39  7 10  0
 4  0      0 152404   9296 2498896    0    0   388  3902 13645 12387 42 39  7 11  0
 1  1      0 151240   9296 2499844    0    0   500  3755 13166 11677 40 39  7 13  1
 3  1      0 149980   9296 2500516    0    0   288  3966 13220 11760 42 39  7 12  0
 1  1      0 148972   9296 2501204    0    0   248  3920 13374 12089 41 40  7 12  0
 4  0      0 147396   9296 2502024    0    0   388  3844 12882 12057 45 35  7 12  0
 1  1      0 145900   9296 2503060    0    0   580  3793 13364 11844 41 37  9 13  0
 2  0      0 151964   9296 2504136    0    0   624  3753 12964 11461 40 39  8 12  1
 2  2      0 151264   9296 2504864    0    0   292  3924 13123 11832 43 40  8  9  0
 0  1      0 150476   9296 2505592    0    0   308  3969 12257 11995 43 33 10 15  0
 3  1      0 149404   9296 2506216    0    0   244  3968 13598 12332 41 39  8 13  0
 0  2      0 147672   9296 2507528    0    0   844  3547 12360 11295 34 38 10 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 146160   9296 2508676    0    0   764  3508 12490 11342 36 38  9 17  0
 4  0      0 145208   9296 2509324    0    0   196  3990 13472 12233 43 39  7 11  0
 4  0      0 143948   9296 2509988    0    0   216  3934 13318 12269 41 38  8 12  1
 3  0      0 142528   9296 2510848    0    0   460  3785 13042 11428 39 42  7 12  0
