procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  3      0 103504   3312 336736    0    0  6912  8435 6539 9468 11 18 11 59  0
 2  4      0 118436   3308 321724    0    0  6672  8247 7646 10295 13 17 23 48  0
 2  0      0 118184   3308 322072    0    0  7056  8293 6536 9246 11 18  9 61  0
 0  4      0 117648   3316 322500    0    0  5680  9042 8000 11003 15 18 26 41  0
 0  4      0 117428   3316 322896    0    0  6368  7784 6641 9796 13 16 20 46  5
 0  1      0 117176   3316 323212    0    0  6624  9265 6172 9277 10 16 15 59  0
 1  3      0 116892   3316 323528    0    0  6528  9796 6130 9026 11 15 21 53  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 116672   3316 323952    0    0  6736  8633 7915 10458 14 21 22 43  0
 2  2      0 116192   3316 324340    0    0  6176  9479 7881 10426 15 20 22 43  0
 0  5      0 115908   3324 324860    0    0  7168  7399 6685 9952 11 17 13 59  1
 1  3      0 115436   3324 325052    0    0  7536  7816 6079 8939 11 18 12 57  2
 2  2      0 115436   3324 325324    0    0  7264  8666 5212 8156 10 11 16 62  2
 3  0      0 114964   3324 325916    0    0  5792  8300 7860 10818 14 22 17 45  1
 0  2      0 114112   3324 326372    0    0  6480  8260 7360 10193 13 15 12 58  1
 2  1      0 113892   3324 326712    0    0  6560  9333 7268 9988 11 14 14 61  0
 3  4      0 113388   3332 327228    0    0  6240  7717 8205 11311 14 20 18 48  0
 1  2      0 113168   3332 327572    0    0  6528  8735 7015 10008 11 16 18 55  0
 2  1      0 112916   3332 327924    0    0  6256  9243 7929 10594 13 18 18 50  0
 1  4      0 112404   3332 328492    0    0  6256  8246 7547 10702 13 20 16 49  2
 7  0      0 112056   3332 328912    0    0  6192  8628 7200 9941 14 17 17 50  2
 1  3      0 111616   3332 329308    0    0  6528  8881 7540 10058 10 13 16 62  0
 0  1      0 111364   3340 329688    0    0  6800  9002 6329 9202  9 15 19 56  1
 2  3      0 110796   3340 330072    0    0  6304 10471 5274 8010  9 13 27 52  0
 0  2      0 110608   3340 330372    0    0  7872  8000 6184 8810 11 15 13 62  0
 1  3      0 110356   3340 330732    0    0  5856 10027 6817 9533 13 21 17 46  4
 0  2      0 109632   3340 331048    0    0  7648  8079 6061 8979 14 12 13 61  1
 1  3      0 109024   3340 331596    0    0  6384  8958 7507 10849 11 18 15 55  1
 0  1      0 108836   3348 331804    0    0  6896  9620 6009 8670 10 14 20 56  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 108616   3348 332216    0    0  6480  8430 7711 10610 15 19 17 48  0
 2  3      0 107860   3348 332508    0    0  6176  9764 7074 9885 12 17 22 49  0
 0  2      0 107064   3348 333180    0    0  5856  9602 7783 10493 14 21 15 47  3
 0  3      0 106940   3348 333496    0    0  6656  8592 6621 9556  9 12 14 64  1
 5  1      0 106340   3348 334196    0    0  6224  8075 8996 11796 19 19 14 47  1
 1  3      0 105268   3356 334872    0    0  6096  8317 8826 11773 16 19 17 48  0
 0  3      0 105048   3356 335172    0    0  6752 10081 5971 8743  9 14 15 62  0
 0  0      0 104544   3356 335720    0    0  5776  9793 8148 10910 17 18 18 46  0
 3  2      0 120164   3788 319136    0    0 12684  9613 8725 11374 16 22 21 41  0
 0  1      0 120168   3788 319440    0    0  6752  9063 5859 9160 12 15 11 58  4
 3  1      0 120200   3788 319700    0    0  7616  7683 5777 9105 10 13 13 65  0
 3  4      0 119696   3788 320160    0    0  6560  8726 6865 9902 14 20 17 49  1
 0  4      0 119412   3788 320312    0    0  7280  8119 5257 8650  8  7 20 65  0
 2  3      0 119404   3788 320548    0    0  7536  7620 5867 9216  8  8 10 74  0
 1  5      0 118992   3796 320876    0    0  6704  8845 6113 9080 12 16 16 53  3
 2  3      0 118932   3796 321072    0    0  6704  9884 6045 9189  9 15 18 59  0
 2  4      0 118900   3796 321472    0    0  7456  8379 6369 9187 11 16 13 58  1
 0  2      0 118428   3796 321944    0    0  6512  8950 7055 10065 13 17 13 57  0
 3  0      0 118428   3796 322272    0    0  6672  9125 6924 9940 13 16 14 57  0
 0  3      0 118048   3796 322668    0    0  6800  9179 6468 9433 15 14 18 50  3
 2  2      0 117640   3804 323112    0    0  6448  6740 7834 10889 18 19 11 51  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  3      0 117672   3804 323408    0    0  7264  7591 6307 9506 12 16 13 58  2
 4  3      0 116916   3804 323732    0    0  6944  8050 7491 10175 12 16 13 58  0
 0  1      0 116412   3804 324264    0    0  6272  9291 7499 10449 13 14 18 54  0
 4  2      0 115624   3804 324664    0    0  6880  8017 7240 10371 15 17 11 57  0
 0  0      0 115372   3804 324968    0    0  7760  8260 6070 8910 10 13 10 66  0
 4  3      0 115152   3812 325212    0    0  5296 10185 6154 9276 12 15 17 52  3
 0  3      0 114324   3812 325560    0    0  6128  9074 7131 10274 13 16 18 53  1
 2  4      0 113852   3812 326088    0    0  6496  8892 7206 10158 12 16 13 57  2
 2  3      0 113632   3812 326456    0    0  7072  8667 6353 9361 15 16 13 56  1
 3  2      0 113088   3812 326808    0    0  6848  8808 5955 9360 11 12 23 54  0
 0  4      0 112584   3812 327240    0    0  6672  7397 6551 10399 14 14 38 34  0
 2  3      0 112300   3820 327448    0    0  6992  8978 5477 8838 11 12 15 61  0
 3  3      0 112332   3820 327760    0    0  6928  7638 5751 9233 12 12 12 60  3
 0  5      0 112048   3820 328044    0    0  7296  8038 5265 8750 12 11 14 63  0
 0  4      0 112080   3820 328060    0    0  7728  9365 3095 5687  7  6 22 65  0
 1  2      0 111608   3820 328360    0    0  6960  8964 5305 8377 10 14 22 52  1
 3  2      0 111324   3820 328932    0    0  6288  9187 7132 10739 15 18 23 44  0
 0  3      0 110820   3828 329200    0    0  7232  9261 5288 8569  9  9 15 68  0
 1  2      0 110664   3828 329600    0    0  5232  8605 6976 10713 19 14 39 26  2
 1  3      0 110064   3828 329832    0    0  7184  9079 5936 9165 13  9 43 35  0
 4  3      0 110064   3828 330064    0    0  7536  7411 6040 9409 13 11 35 40  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 109592   3828 330428    0    0  7232  9339 5217 8614 12 12 16 60  0
 0  4      0 109048   3828 331044    0    0  5088 10709 7558 11035 16 16 22 45  1
 1  2      0 108324   3836 331524    0    0  6224  8944 7168 10704 19 13 21 47  0
 0  0      0 108292   3836 331820    0    0  6832  9157 5520 8769 12 12 15 56  4
 0  1      0 107536   3836 332164    0    0  7648  7392 5595 8989  9  8 14 68  0
 0  1      0 107536   3836 332480    0    0  6432 10064 6393 9588 13 11 29 47  0
 1  3      0 107064   3836 332880    0    0  6512  8444 7074 10450 17 13 20 50  0
 1  1      0 107064   3836 333260    0    0  6880  8953 6159 9550 13 12 16 58  1
 1  4      0 106276   3844 333536    0    0  8160  6396 5377 9046 14  7 42 38  0
 3  1      0 106276   3844 333808    0    0  6592  8662 5625 9037 11 15 29 42  3
 0  1      0 105268   3844 334284    0    0  6976  7617 7887 10762 16 13 12 59  0
 1  3      0 105268   3844 334620    0    0  6496  9245 7177 10372 11 10 22 58  0
 1  3      0 104764   3844 334976    0    0  6368 10363 6491 9674 14 12 39 35  0
 0  3      0 104796   3844 335184    0    0  6464  9902 6209 9364 12 11 16 61  0
 1  3      0 104512   3852 335400    0    0  6912  8999 4132 7204  8  9 13 70  0
 0  4      0 104000   3852 335888    0    0  6512  8947 6039 9804 16 20 13 47  5
 2  1      0 103432   3852 336236    0    0  5600  9731 6166 9759 16 18 14 51  1
 1  4      0 118616   3792 321612    0    0  6032  8386 7225 10760 23 17 16 43  1
 2  2      0 118112   3792 322184    0    0  6736  7246 7234 10724 15 20 14 51  1
 1  3      0 118112   3792 322692    0    0  6480  7560 6619 10104 16 16 16 53  0
 0  4      0 117892   3800 322880    0    0  8272  7644 5716 8602 10 10  5 75  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 117412   3800 323192    0    0  6992  8712 7016 10009 10 12 15 63  0
 1  2      0 116844   3800 323788    0    0  6208  8837 8125 11202 18 15 14 53  0
 2  2      0 116340   3800 324124    0    0  6768  8840 6248 9468 16 12 15 53  3
 1  2      0 115836   3800 324584    0    0  6320  9334 6936 10292 16 12 26 45  1
 0  5      0 115080   3800 324880    0    0  6512  8950 6648 9872 15 12 36 38  0
 0  4      0 115080   3808 325280    0    0  6464  8075 7388 10777 19 12 36 33  0
 2  4      0 114324   3808 325664    0    0  7600  7465 6467 9679 15  9 34 42  1
 1  5      0 113820   3808 326116    0    0  6672  7461 7178 10680 16 16 13 52  3
 3  1      0 113472   3808 326448    0    0  7376  8021 6228 9360 14 13 10 63  0
 0  4      0 113064   3808 326856    0    0  7040  8422 7012 10183 13 11 13 63  0
 0  4      0 112552   3808 327160    0    0  6720  8157 6541 10000 10 13 19 58  0
 1  3      0 112552   3816 327472    0    0  7536  7901 5107 8659 11 12 19 58  0
 3  3      0 112300   3816 327768    0    0  6768  8539 5615 9111 12 14 20 51  3
 2  3      0 111576   3816 328360    0    0  5792  9350 7379 10675 18 18 15 48  2
 2  6      0 111196   3816 328604    0    0  7632  7995 5586 8803 11 11  9 68  0
 1  1      0 111292   3816 328788    0    0  5632 10643 4496 7312  9  8 26 58  0
 2  2      0 110812   3816 329212    0    0  7216  8148 8471 11727 16 18 14 52  1
 0  4      0 111348   3824 329672    0    0  4944 11850 6578 8933 11 15 18 56  0
 0  6      0 110872   3824 329692    0    0  7920  8167 3138 5556  7  7 23 61  3
 0  5      0 110544   3824 330136    0    0  5616 10268 7190 10497 15 18 20 46  1
 1  1      0 110104   3824 330632    0    0  6368  8379 7281 10798 16 11 37 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 109284   3824 330968    0    0  7264  8943 6405 9324 14 12 32 41  0
 1  4      0 109284   3824 331376    0    0  6240  9296 6525 10143 13 16 15 56  0
 2  2      0 108528   3832 331780    0    0  6192  9166 6772 10286 11 18 19 49  2
 2  1      0 108308   3832 332200    0    0  6400  8614 6224 9725 13 17 15 53  2
 3  3      0 108056   3832 332424    0    0  7104  8507 5975 9211 12  9 31 48  1
 0  3      0 107196   3832 333080    0    0  6176  8392 8824 11655 17 16 17 50  0
 0  4      0 107008   3832 333476    0    0  6064  9259 7876 10796 14 14 24 49  0
 1  4      0 106252   3832 334048    0    0  6816  8403 7846 10919 14 15 21 49  1
 3  3      0 106284   3840 334480    0    0  5696  8593 6840 10601 13 18 20 46  2
 0  0      0 105496   3840 335012    0    0  5840  8630 7598 11142 17 24 15 45  0
 1  4      0 104960   3840 335464    0    0  6656  8068 7410 10632 14 18 16 53  0
 0  1      0 104520   3840 336052    0    0  5312 10177 8727 11713 16 18 23 43  0
 1  2      0 103732   3840 336688    0    0  5888  8690 8497 11852 17 15 36 32  1
 0  4      0 103732   3840 336916    0    0  6160 10282 6504 9550 15 10 19 53  2
 0  2      0 118096   3776 321684    0    0  6544  8448 5677 9292 13 11 33 42  1
 0  6      0 117876   3776 322040    0    0  7184  8557 6532 9725 12 13 14 61  0
 1  0      0 117584   3776 322432    0    0  6432  9879 5668 8746 11 13 20 57  0
 4  1      0 117520   3776 322752    0    0  6512  9457 6174 9071 14 11 16 59  0
 3  2      0 117112   3776 323116    0    0  7520  7584 7257 10403 13 17 15 55  1
 0  2      0 116924   3776 323476    0    0  6656  8959 6839 9821 13 15 27 44  1
 0  2      0 116568   3784 323876    0    0  6480  7820 6576 10098 14 18 17 49  3
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 116600   3784 324164    0    0  7200  7970 6600 9748 14 13 11 62  1
 0  0      0 116064   3784 324628    0    0  6336  9008 7175 10372 14 15 17 53  0
 5  1      0 115340   3784 325244    0    0  6288  8107 8271 11356 13 19 14 53  0
 1  5      0 114804   3784 325644    0    0  6160  9545 7337 10473 13 13 14 61  0
 0  4      0 114332   3784 326052    0    0  6656  8550 7420 10465 14 13 16 57  0
 0  1      0 113576   3792 326524    0    0  6480  7822 7492 10547 15 21  9 52  3
 0  3      0 112788   3792 327284    0    0  5872  9181 9375 12700 17 19 17 47  1
 4  3      0 112284   3792 327732    0    0  6896  7978 7684 10520 12 17 18 53  0
 2  1      0 112284   3792 328096    0    0  6256  9283 6591 10107 10 13 19 59  0
 0  3      0 111520   3792 328548    0    0  7024  6924 6963 10765 13 15 18 54  0
 0  5      0 111552   3792 328672    0    0  8128  8414 3976 7308  7 10 18 63  2
 0  3      0 111300   3800 328924    0    0  7472  8645 4986 8319  9 12  8 69  2
 1  1      0 110796   3800 329280    0    0  7024  9058 6278 9151 12 14 13 61  0
 5  2      0 110292   3800 329688    0    0  7600  8003 6747 9687 13 12 17 58  0
 0  5      0 109692   3800 330164    0    0  7008  7021 8271 11513 15 15 27 43  0
 0  1      0 109568   3800 330480    0    0  7456  8080 5774 9174 12 10 16 62  0
 2  2      0 109000   3800 331064    0    0  5536  8692 7921 11204 17 18 17 45  3
 1  4      0 108652   3808 331520    0    0  6528  8313 6632 10057 14 15 13 57  0
 2  4      0 108056   3808 331808    0    0  7568  8968 5263 8503  8  8 21 64  0
 1  2      0 107740   3808 332112    0    0  6480  9416 6328 9617 10 15 16 58  1
 0  2      0 107740   3808 332544    0    0  6720  7676 6860 11961 14 17 15 53  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 107016   3808 333136    0    0  5280  9634 8087 11277 17 20 20 41  2
 1  3      0 106252   3808 333724    0    0  5536  8349 8283 11790 14 24 14 47  1
 5  0      0 106024   3816 333964    0    0  7504  7955 5592 8866 10 12 20 58  0
 1  4      0 105708   3816 334416    0    0  6544  8858 6585 10078 14 15 19 52  0
 2  3      0 105204   3816 334820    0    0  6096  8699 7077 10718 14 17 17 52  0
 1  3      0 104700   3816 335212    0    0  6656  8197 6724 10073 12 16 13 58  2
 0  2      0 104448   3816 335708    0    0  6640  7850 7310 10776 16 18 15 51  1
 0  1      0 103944   3816 336196    0    0  6704  9053 7109 10193 16 16 13 55  0
 1  1      0 133080   3676 306368    0    0  6848  8263 7270 10388 13 15 16 55  0
 4  0      0 132956   3676 306920    0    0  7200  8151 7363 10346 13 14 15 58  0
 0  3      0 132608   3676 306996    0    0  7664  8720 4335 7006  6  6 14 73  1
 0  3      0 132672   3676 307332    0    0  7280  8806 4947 8090 11 10 19 57  3
 1  3      0 132420   3676 307700    0    0  7136  8034 7020 10321 13 19 15 54  0
 0  4      0 132420   3676 307832    0    0  7184  9655 4408 7329  6 11 21 63  0
 4  1      0 131844   3684 308144    0    0  6944  8250 6532 9474 13 17 14 56  0
 0  0      0 131656   3684 308524    0    0  6384  9877 6747 9977 13 17 20 49  1
 4  1      0 130932   3684 309048    0    0  6208  9032 7561 10443 15 18 16 48  2
 1  2      0 130584   3684 309284    0    0  6736  8631 6470 9613 11 13 18 57  1
 1  1      0 130680   3684 309580    0    0  5696 10928 6210 9100 12 14 13 59  2
 1  5      0 130428   3684 309844    0    0  7024  8489 5912 9172  9 11 11 69  1
 1  1      0 130396   3692 310152    0    0  6560  9426 6544 9657 10 10 23 56  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 130144   3692 310564    0    0  7152  8258 6438 9877 11 17 13 58  0
 1  3      0 129924   3692 310916    0    0  6864  8376 6366 9991 12 13 18 57  0
 3  5      0 129388   3692 311304    0    0  7264  8033 7025 9911 15 15 10 60  0
 1  4      0 129136   3692 311568    0    0  6880  8547 5699 9206 13 13 14 58  4
 1  2      0 128948   3692 311988    0    0  7712  7382 6314 9415 14 14  9 63  0
 0  4      0 128600   3700 312020    0    0  8464  8600 4343 7213  8  9 16 66  0
 0  2      0 128412   3700 312140    0    0  6640  9536 4642 11107 11 12 14 63  0
 4  3      0 127656   3700 312828    0    0  7312  7958 7820 11353 14 22 15 50  0
 0  1      0 127616   3700 312988    0    0  8464  7647 4343 7220 11 10 11 68  1
 2  3      0 127144   3700 313304    0    0  6624  8132 6445 9542 12 14 13 58  2
 1  5      0 126608   3700 313652    0    0  6624  8835 6846 9911 11 16 18 53  1
 3  2      0 126260   3708 313972    0    0  6384  8398 6118 9247 13 15 16 52  3
 3  4      0 125852   3708 314580    0    0  6640  7556 7319 10645 18 18 10 54  0
 2  2      0 125000   3708 315060    0    0  6416  9223 7401 10220 16 14 18 52  0
 0  1      0 125128   3708 315236    0    0  7568  8129 5261 8396 10 12 14 64  1
 2  3      0 124560   3708 315552    0    0  6704  8633 7160 9884 16 19 16 50  0
 1  2      0 124088   3708 315776    0    0  7520  8819 5528 8386 11 14 10 65  0
 0  1      0 123828   3716 316104    0    0  6400  8448 6165 9653 15 17  8 58  3
 1  3      0 123860   3716 316612    0    0  6880  7564 8253 11039 16 17 13 54  0
 0  4      0 122820   3716 317056    0    0  7536  8626 6363 9270 12 10 12 66  1
 2  2      0 122536   3716 317580    0    0  6368  8720 7830 10707 17 18 11 54  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  4      0 122064   3716 318128    0    0  6272  8328 7673 10794 15 21 12 52  0
 1  4      0 121552   3716 318540    0    0  6832  7412 6706 10054 16 18 10 55  2
 0  2      0 121300   3724 318772    0    0  7312  8579 6070 9070 12 14 10 63  1
 0  0      0 121016   3724 319116    0    0  6592  8686 6819 10093 16 16 15 54  0
 1  2      0 120576   3724 319636    0    0  6240  8126 8298 11692 15 17 15 54  0
 1  3      0 119976   3724 319980    0    0  7056  8037 7598 10120 13 13 14 60  0
 1  3      0 119536   3724 320360    0    0  7152  7570 6405 9727 13 21 12 53  3
 2  2      0 119284   3724 320792    0    0  6624  9191 6313 9223 17 16 12 53  2
 4  1      0 119096   3732 321216    0    0  7088  7417 7311 10444 14 19 11 56  1
 1  2      0 118464   3732 321748    0    0  6176  9433 7357 10417 17 19 12 53  0
 0  1      0 118024   3732 322120    0    0  6688  7777 7281 10401 14 18 15 53  0
 1  0      0 117300   3732 322524    0    0  7008  8927 6780 9684 16 15 12 58  0
 6  1      0 117204   3732 322840    0    0  7440  8023 6145 9198 12 14 14 58  1
 2  2      0 117016   3732 323128    0    0  6544  7789 6182 9611 14 18 11 55  2
 0  2      0 116196   3740 323496    0    0  6480  8254 8015 10849 18 19 12 50  0
 0  0      0 116104   3740 323996    0    0  7008  8182 7813 10473 14 14 15 56  0
 3  0      0 115464   3740 324512    0    0  6288  8056 7863 11028 18 18 14 50  0
 4  0      0 114984   3740 325088    0    0  6832  8630 7718 10464 19 16 13 52  0
 2  2      0 114228   3740 325740    0    0  5568  7548 8432 11398 20 22 14 40  4
 0  4      0 113628   3740 326004    0    0  7040  8841 6109 9108 12 13 13 62  0
 4  2      0 114072   3748 326348    0    0  7488  7775 5819 8732 10 12 14 58  6
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  4      0 113504   3748 326656    0    0  7648  7975 6233 9072 12 13 16 59  0
 1  2      0 113220   3748 326904    0    0  6944  9415 5415 8519  8 12 17 63  0
 2  2      0 112464   3748 327408    0    0  6192  7835 7952 10720 16 19 22 43  1
 0  5      0 112116   3748 327848    0    0  5504  8739 7893 10732 16 22 22 39  2
 0  3      0 111992   3748 328280    0    0  6672  8628 6706 9282 13 17 26 44  0
 0  1      0 111488   3756 328644    0    0  7424  7892 5806 8669 13 12 13 62  0
 2  2      0 111204   3756 329072    0    0  6656  8877 7491 9866 11 19 27 43  0
 0  2      0 110408   3756 329492    0    0  6896  7918 7913 10578 16 15 23 45  1
 0  2      0 109968   3756 329996    0    0  5200  7938 7037 10237 16 18 27 36  3
 1  4      0 109684   3756 330208    0    0  7648  8261 5449 8050  9 14 22 55  0
 0  3      0 109180   3756 330760    0    0  6096  8992 9155 11198 16 23 23 37  0
 2  2      0 109116   3764 331128    0    0  6064  9330 8042 10499 13 19 24 43  0
 1  1      0 108676   3764 331292    0    0  7568  8007 5778 8328  8 12 15 65  1
 0  2      0 108424   3764 331676    0    0  6752  7564 7841 14742 16 18 16 49  0
 1  0      0 107700   3764 332148    0    0  6176  8150 6837 9851 14 20 14 49  3
 0  3      0 107416   3764 332644    0    0  6288  8881 7102 9969 15 20 12 53  1
 3  0      0 107132   3764 332924    0    0  7312  8075 6872 9285  9 16 18 57  0
 1  2      0 106376   3772 333580    0    0  5696  9042 8687 11375 13 20 26 39  1
 3  1      0 105832   3772 334088    0    0  7056  8190 8519 11991 12 19 24 46  0
 0  1      0 105896   3772 334264    0    0  7104  9513 5564 8043  9 11 43 36  0
 7  0      0 105296   3772 334576    0    0  6752  9123 6637 9075 13 14 33 37  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2      0 104888   3772 335052    0    0  6320  8317 7069 10232 14 20 20 46  1
 1  2      0 104288   3772 335620    0    0  6000  8641 7966 10862 14 20 25 41  1
 0  3      0 104164   3780 335928    0    0  7104  8504 7057 9679 13 15 22 49  0
 5  0      0 103628   3780 336272    0    0  7312  7710 6693 9332 11 17 20 53  0
 1  3      0 103532   3780 336464    0    0  7360  8310 6199 8744 12 13 32 44  0
 0  4      0 133112   3640 306736    0    0  5184  8229 7870 10572 16 23 19 39  4
 1  3      0 132576   3640 307120    0    0  6688  8315 7098 9787 12 18 18 51  0
 0  2      0 132356   3640 307712    0    0  6752  8041 7858 10573 17 20 15 49  0
 0  4      0 132104   3648 308080    0    0  6208  9213 7442 10300 12 16 20 51  0
 0  3      0 131844   3648 308344    0    0  7696  7591 6300 9021 13 13 16 58  0
 1  2      0 131624   3648 308712    0    0  5744  9637 7312 10016 15 17 22 44  2
 1  2      0 131364   3648 309152    0    0  6640  7237 7589 10296 14 19 28 38  2
 0  2      0 130544   3648 309680    0    0  6816  7859 8094 10776 14 20 29 37  0
 0  3      0 129852   3648 310172    0    0  6400  8204 7524 10514 14 19 16 51  0
 0  3      0 129568   3656 310516    0    0  6480  9040 6978 9472 14 16 18 52  0
 5  1      0 129064   3656 311124    0    0  6800  7803 8493 11025 15 17 15 54  0
 1  3      0 128560   3656 311700    0    0  5600  8461 8106 10884 14 20 18 45  3
 1  5      0 128592   3656 312008    0    0  6160 10087 7142 9757 13 16 19 51  1
 0  3      0 128308   3656 312516    0    0  6416  8771 8049 10861 17 18 15 51  0
 0  1      0 128056   3656 312756    0    0  7136  8612 6196 9208 12 14 10 65  0
 2  1      0 127488   3664 313176    0    0  5536  9894 7382 10263 16 19 21 44  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3      0 127112   3664 313616    0    0  6592  9302 6160 9276 14 16 16 52  3
 3  1      0 126544   3664 314124    0    0  6416  9008 8337 10647 18 15 19 47  1
 2  2      0 125788   3664 314600    0    0  5264 10839 8699 11166 14 21 28 37  0
 2  4      0 125308   3664 315256    0    0  5536  9219 8840 11519 17 20 25 38  0
 0  4      0 124772   3664 315676    0    0  6480  9157 7155 9967 17 14 19 50  0
 1  4      0 124048   3672 316052    0    0  6000  8831 6845 9978 14 17 14 51  4
 0  4      0 123008   3672 316224    0    0  5328 11476 4871 7254 11  9 10 69  0
 1  4      0 122408   3672 316688    0    0  6800  9102 8306 11334 17 19 18 47  0
 2  3      0 122032   3672 317012    0    0  6704  9459 6909 9415 14 17 16 53  0
 2  3      0 121748   3672 317324    0    0  6912  9034 5823 8649 13 11 13 63  0
 1  4      0 121772   3672 317520    0    0  7296  8681 5705 8686 12 13 15 59  0
 3  1      0 121172   3680 317676    0    0  6784  9181 5793 8859 11 14 16 57  3
 0  1      0 120984   3680 318088    0    0  7168  8490 6248 9184  8 11 11 70  0
 3  1      0 120480   3680 318464    0    0  6176  9554 6672 17064 18 18 10 51  2
 0  0      0 120228   3680 318796    0    0  7392  8282 5912 9163  9 13 12 66  0
 1  1      0 119408   3680 319444    0    0  5920  7984 8548 11980 20 18 24 38  0
 3  1      0 119252   3680 319840    0    0  6432  9598 6383 9601 13 14 17 56  0
 1  4      0 118464   3688 320432    0    0  6944  8651 6998 10323 14 17 14 55  1
 2  3      0 117676   3688 321160    0    0  5360  8363 8252 12268 20 19 20 41  0
 0  3      0 117480   3688 321608    0    0  5968  9415 6013 9491 12 19 11 54  4
 4  1      0 117196   3688 321888    0    0  6416  9805 6344 9135 10 10 16 64  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 116848   3688 322184    0    0  7360  8449 6140 9248  9 11 11 69  0
 0  1      0 116440   3688 322360    0    0  5920 10459 4087 6861 11  8 21 60  0
 0  4      0 116440   3696 322680    0    0  7008  9057 5551 8400 12 10 10 68  0
 0  1      0 116000   3696 322888    0    0  6912  8910 5694 9077 12 11 15 60  2
 3  1      0 115864   3696 323220    0    0  6848  9154 6007 9510 12 15 16 54  3
 3  1      0 115424   3696 323564    0    0  7072  7346 5938 9650 15 11 24 47  2
 0  4      0 115268   3696 323800    0    0  7232  8997 5499 8983 11 10 27 52  0
 2  1      0 114700   3696 324084    0    0  7264  8368 5923 9090 15 13 12 60  0
 2  2      0 114920   3704 324456    0    0  7504  7295 6075 9371 12 16 14 58  0
 1  3      0 114196   3704 324892    0    0  6752  7939 7661 10457 14 19 21 46  1
 1  6      0 113692   3704 325388    0    0  6736  8049 7657 10735 16 16 10 57  0
 0  0      0 113660   3704 325556    0    0  7200  9397 4527 7447  7  8 15 66  3
 0  0      0 112872   3704 325804    0    0  7200  8768 5510 8553 11 15 12 62  0
 1  2      0 112652   3704 326372    0    0  7072  8366 7380 10707 14 20 15 50  0
 2  3      0 112400   3712 326632    0    0  7184  8193 6988 9945 14 12 10 64  1
 3  2      0 111896   3712 327044    0    0  6592  9780 6250 9301 12 16 12 60  0
 1  6      0 111196   3712 327600    0    0  6224  8203 7960 11126 15 17 19 45  3
 0  2      0 111132   3712 328012    0    0  6432  9881 7446 10183 13 14 19 53  0
 0  1      0 110660   3712 328416    0    0  6336  8815 7347 10612 15 16 32 37  0
 2  2      0 110028   3712 328908    0    0  6256  9685 7303 10492 13 21 16 50  1
 1  2      0 109368   3720 329556    0    0  5424  9679 8215 11784 17 20 25 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 108864   3720 329832    0    0  6464  9767 5648 8846 12 12 13 60  3
 1  3      0 108800   3720 330224    0    0  6256  8878 6823 10365 17 13 23 46  2
 0  1      0 108676   3720 330484    0    0  7120  9082 5083 8525 10 10 20 60  0
 0  5      0 108392   3720 330632    0    0  7488  8890 4146 6953 10  7 19 63  0
