procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 289984  32824 2356312    0    0  1336  3541 14848 10507 47 44  4  6  0
 4  0      0 288464  32824 2357964    0    0  1104  3522 15703 10339 48 46  2  4  0
 4  0      0 286700  32824 2359828    0    0  1364  3529 14902 10025 51 45  2  2  0
 4  0      0 284968  32824 2361300    0    0   952  3906 16286 10732 48 48  2  3  0
 3  1      0 283328  32824 2362876    0    0  1040  3793 15690 10364 49 47  2  2  1
 3  0      0 281880  32824 2364596    0    0  1148  3662 15661 10565 45 50  2  3  0
 4  0      0 280304  32824 2365900    0    0   856  3789 16152 10709 44 52  2  3  0
 4  0      0 278564  32824 2367504    0    0   944  3546 15334 10153 49 47  2  2  0
 3  1      0 277588  32824 2368972    0    0   944  4117 16311 11138 49 46  2  3  0
 4  0      0 275792  32824 2370380    0    0   872  3690 15559 10374 45 49  3  3  1
 4  0      0 273964  32824 2372112    0    0  1152  3973 16080 11202 47 47  3  4  0
 4  0      0 273052  32824 2373364    0    0   732  3910 15303 10627 42 52  2  4  0
 4  0      0 271572  32824 2374684    0    0   800  3857 15470 10456 47 49  2  2  0
 3  0      0 270524  32824 2375892    0    0   668  3890 16421 10648 48 47  2  3  0
 4  0      0 269264  32824 2377152    0    0   736  3945 16471 10924 48 47  2  2  1
 2  0      0 268036  32824 2378356    0    0   640  3606 15141 10257 48 47  3  3  0
 3  0      0 266872  32824 2379600    0    0   720  3881 16475 10786 48 48  2  2  0
 4  0      0 265548  32824 2381012    0    0   860  4050 15802 10894 47 48  2  3  0
 4  0      0 263972  32824 2382544    0    0   960  4005 15859 10551 49 45  3  3  1
 4  0      0 262744  32824 2383696    0    0   640  3770 14719 10319 48 45  3  4  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 261540  32824 2384960    0    0   776  3633 15809 10386 49 48  2  2  0
 2  1      0 260120  32824 2386320    0    0   768  4018 16534 11087 49 47  2  2  0
 4  0      0 258704  32824 2387568    0    0   644  4065 16199 10935 52 44  2  2  0
 4  0      0 257096  32824 2388912    0    0   800  3934 16313 10919 47 47  3  3  0
 4  0      0 255932  32824 2390136    0    0   660  3972 16542 10747 48 49  2  2  0
 4  0      0 254348  32824 2391548    0    0   852  3878 15954 10642 47 47  3  3  1
 2  0      0 253152  32824 2392724    0    0   640  3949 16247 10956 46 50  2  2  0
 3  1      0 251860  32824 2394044    0    0   728  3838 15979 10491 47 48  2  3  0
 5  0      0 250348  32824 2395272    0    0   660  3949 16547 10785 49 48  2  2  0
 4  0      0 249088  32824 2396424    0    0   584  4062 15934 10917 49 46  3  3  0
 4  0      0 247168  32824 2397828    0    0   876  3685 15792 10494 49 46  2  3  1
 4  0      0 245340  32824 2399024    0    0   636  3758 16200 10465 47 48  2  2  0
 3  1      0 243632  32824 2400292    0    0   680  4093 15807 10939 49 45  3  3  0
 4  0      0 242308  32824 2401380    0    0   604  3758 16443 10485 48 48  2  2  0
 4  0      0 241332  32824 2402720    0    0   712  3809 16422 10781 47 48  3  3  0
 4  0      0 239504  32824 2403928    0    0   680  3722 15703 10038 48 47  2  2  1
 4  0      0 237520  32824 2405188    0    0   712  4013 16504 10754 51 46  1  2  0
 4  0      0 236512  32824 2406228    0    0   480  3538 15408 10296 50 45  3  3  0
 4  0      0 234960  32824 2407372    0    0   556  3997 16279 10735 47 49  2  2  0
 4  0      0 233008  32824 2408552    0    0   628  3906 16209 10571 48 48  2  2  0
 4  0      0 231368  32824 2409568    0    0   456  3837 16245 10586 47 48  3  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 229512  32824 2410700    0    0   584  3898 16136 10536 46 50  2  2  0
 4  0      0 227432  32824 2411876    0    0   552  3893 16178 10595 48 46  3  3  1
 4  0      0 226424  32824 2413104    0    0   688  3566 15792 10248 46 49  3  3  0
 4  0      0 224628  32824 2414328    0    0   612  3713 16034 10068 48 49  2  2  0
 4  0      0 222856  32824 2415420    0    0   556  3646 15101 10104 51 43  3  3  0
 4  0      0 221092  32824 2416544    0    0   688  3929 15880 10643 47 48  2  3  0
 3  1      0 219076  32824 2417732    0    0   536  3990 15812 10530 47 48  2  2  0
 4  0      0 217312  32824 2418984    0    0   716  3897 16102 10785 47 48  2  3  0
 4  0      0 215800  32824 2419948    0    0   384  3706 15258 10119 43 52  3  3  0
 4  0      0 214036  32824 2420992    0    0   520  4137 16114 11091 51 44  2  2  1
 4  0      0 212328  32824 2422032    0    0   500  3830 16034 10524 54 42  2  2  0
 1  0      0 210312  32824 2423272    0    0   676  4081 16052 10605 47 48  2  3  0
 4  0      0 208452  32824 2424432    0    0   624  3918 16295 10803 49 47  2  2  0
 5  0      0 206404  32824 2425736    0    0   808  3761 15907 10331 47 49  3  2  0
 4  0      0 204672  32824 2426840    0    0   440  3844 16241 10508 47 47  3  2  1
 4  0      0 202940  32824 2427856    0    0   476  3717 15725 10140 48 49  2  2  0
 4  0      0 201200  32824 2429012    0    0   592  3730 16109 10158 46 50  2  2  0
 3  0      0 199876  32824 2430156    0    0   580  4117 16014 10855 51 44  3  3  0
 5  0      0 198744  32824 2431124    0    0   448  3838 15448 10093 46 49  3  3  0
 4  0      0 197072  32824 2432256    0    0   600  4061 16294 10755 48 49  2  2  0
 4  0      0 195024  32824 2433276    0    0   544  3642 14826 9777 47 48  2  3  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 193356  32824 2434368    0    0   508  3689 16170 10160 47 49  2  2  0
 4  0      0 191656  32824 2435620    0    0   692  3914 16216 10620 48 47  2  2  0
 4  0      0 189820  32824 2436652    0    0   488  3933 16437 10560 46 49  2  3  0
 4  0      0 187992  32824 2437760    0    0   532  3886 16399 10512 49 47  2  2  0
 4  0      0 186292  32824 2438920    0    0   600  3885 16167 10582 46 50  3  2  0
 4  0      0 184560  32824 2440048    0    0   576  3882 16481 10608 40 56  2  2  0
 3  0      0 182544  32824 2441188    0    0   576  4157 15746 10769 45 51  2  3  0
 4  0      0 181000  32824 2442244    0    0   516  3830 16017 10531 51 45  2  2  0
 4  0      0 179228  32824 2443352    0    0   568  4081 16221 10678 48 48  2  2  0
 3  1      0 177212  32824 2444444    0    0   556  3958 15990 10786 47 47  3  3  1
 4  0      0 175416  32824 2445548    0    0   584  3909 15931 10404 47 48  3  3  0
 4  0      0 173620  32824 2446668    0    0   516  3654 15476 10217 47 49  2  2  0
 4  0      0 171952  32824 2447720    0    0   536  3737 16008 10315 48 48  2  2  0
 4  0      0 170408  32824 2448800    0    0   508  3814 15365 9944 47 47  3  3  0
 4  0      0 168572  32824 2449888    0    0   544  4069 16235 10799 47 48  2  3  0
 4  0      0 166400  32824 2451016    0    0   564  3966 16419 10728 45 49  2  3  1
 4  0      0 164856  32824 2452072    0    0   524  3665 15844 9954 48 47  3  2  0
 4  0      0 163312  32824 2453148    0    0   508  3858 15551 10217 47 48  3  2  0
 4  0      0 161424  32824 2454156    0    0   516  3961 15641 10591 50 45  2  3  0
 4  0      0 159752  32824 2455184    0    0   572  3766 15641 9968 44 51  2  3  0
 4  0      0 158116  32824 2456380    0    0   608  3629 16011 10131 48 48  2  2  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 156628  32824 2457328    0    0   368  3890 16383 10626 46 48  2  3  1
 4  0      0 154464  32824 2458344    0    0   464  3717 15619 10080 52 44  3  2  0
 3  1      0 152752  32824 2459468    0    0   540  3918 16183 10507 51 45  2  2  0
 4  0      0 151240  32824 2460468    0    0   444  3679 15492 9981 50 46  2  2  1
 4  0      0 149508  32824 2461464    0    0   452  3894 16155 10512 47 48  3  3  0
 4  0      0 148280  32824 2462288    0    0   372  4025 16141 10712 50 46  2  2  0
 4  0      0 186732  32824 2463340    0    0   488  3866 15938 10549 48 48  2  3  0
 4  0      0 183740  32824 2465032    0    0   488  5074 15664 9847 48 48  2  2  0
 5  0      0 182700  32824 2465484    0    0   400 11033 14213 9326 52 43  3  2  1
 4  0      0 180376  32824 2467608    0    0  1600  9235 14436 9943 50 44  3  2  2
 4  0      0 178676  32824 2469716    0    0  1660  3671 15527 10260 47 49  2  3  0
 4  0      0 176368  32832 2471828    0    0  1556  4042 16514 10796 46 49  2  2  0
 4  0      0 174472  32832 2473464    0    0  1128  3809 15930 10417 46 50  2  2  0
 4  0      0 172864  32832 2475020    0    0   956  3718 16010 10193 48 48  2  2  0
 4  0      0 171320  32832 2476668    0    0  1012  3737 15369 10154 49 45  3  3  1
 4  0      0 169588  32832 2478284    0    0  1096  3742 16167 10380 49 47  2  2  0
 4  0      0 168264  32832 2479600    0    0   748  3949 16594 10854 46 50  2  2  0
 4  0      0 166776  32832 2481092    0    0   912  4162 16489 10892 51 45  2  2  0
 6  1      0 165232  32832 2482580    0    0   940  3857 16007 10116 51 45  2  2  0
 6  0      0 163940  32832 2483992    0    0   872  3802 16150 10454 49 47  2  2  0
 4  0      0 162524  32832 2485400    0    0   804  4189 16471 10849 45 50  2  2  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 161264  32832 2486700    0    0   748  4062 16465 10951 44 51  3  3  0
 4  0      0 159972  32832 2487852    0    0   604  3953 16292 10634 51 45  2  2  0
 4  0      0 158768  32832 2489144    0    0   696  3842 15851 10574 48 47  3  2  0
 4  0      0 157476  32832 2490456    0    0   752  3853 16312 10517 51 44  2  3  1
 4  0      0 156184  32832 2491596    0    0   564  4034 16088 10578 44 51  2  2  1
 3  0      0 154200  32832 2492952    0    0   812  3609 15587 9969 47 48  2  2  0
 4  0      0 152908  32832 2494152    0    0   656  4022 16236 10805 51 45  2  2  0
 4  0      0 151616  32832 2495300    0    0   552  4281 16527 11090 46 49  2  2  0
 4  0      0 150420  32832 2496448    0    0   592  3842 15435 10428 52 43  3  3  0
 4  0      0 149372  32832 2497432    0    0   396  3837 15894 10434 48 47  3  2  0
 4  0      0 148112  32832 2498664    0    0   684  3690 15759 10295 51 45  2  2  0
 2  1      0 147388  32832 2499788    0    0   536  4041 15888 10777 45 49  3  3  0
 4  0      0 145876  32832 2500796    0    0   452  4181 16184 10992 50 45  3  3  0
 4  0      0 144048  32832 2501652    0    0   424  3865 16475 10741 48 47  3  2  1
 4  0      0 142348  32832 2502792    0    0   516  4082 16159 10938 49 47  2  3  0
 3  1      0 141396  32832 2503768    0    0   492  3965 16157 10740 46 50  2  3  0
 3  0      0 140072  32832 2504924    0    0   504  4246 16429 11244 44 51  3  2  0
 4  0      0 138244  32832 2506020    0    0   524  4221 16008 10968 48 47  3  2  0
 4  0      0 136892  32832 2507056    0    0   504  3922 16209 10484 51 44  2  3  0
 4  0      0 135852  32832 2508096    0    0   496  3597 14698 9672 51 45  2  2  1
 4  0      0 134560  32832 2509092    0    0   464  3650 15737 10213 43 52  2  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 134112  32832 2510060    0    0   416  3893 15884 10595 48 48  2  2  0
 4  0      0 133072  32832 2510920    0    0   292  2834 21754 7353 32 36 31  1  0
 4  0      0 131780  32832 2511788    0    0   472  3685 15331 10354 44 51  3  3  1
 4  0      0 129796  32832 2512872    0    0   548  3990 16055 10551 47 49  2  3  0
 3  0      0 128976  32832 2513952    0    0   556  3801 15836 10235 48 48  2  2  0
 3  0      0 127904  32832 2514896    0    0   388  3974 15610 10296 49 46  2  2  0
 4  0      0 126920  32832 2515844    0    0   376  3841 15942 10511 48 47  3  3  0
 4  0      0 126164  32832 2516672    0    0   336  3854 15911 10409 44 52  2  3  0
 4  0      0 125220  32832 2517732    0    0   504  4153 16273 10893 50 46  2  2  1
 4  0      0 123896  32832 2518676    0    0   388  3834 15745 10542 51 45  3  2  0
 4  0      0 122700  32832 2519560    0    0   320  3565 16022 10227 47 49  3  2  0
 4  0      0 120652  32832 2520668    0    0   548  4030 16410 10726 44 52  2  2  0
 4  0      0 119108  32832 2521684    0    0   432  3929 16790 10419 48 49  2  2  0
 4  0      0 117336  32832 2522692    0    0   480  4006 15563 10364 46 48  2  3  0
 4  0      0 115572  32832 2523736    0    0   424  3473 14167 9530 48 47  3  3  1
 3  0      0 136300  32832 2524576    0    0   400  3802 15138 10065 45 51  2  2  0
 4  0      0 134252  32832 2525708    0    0   540  4153 16178 10688 51 45  2  3  0
 4  0      0 132740  32832 2526644    0    0   368  3978 15769 10561 47 47  3  2  0
 4  0      0 131228  32832 2527416    0    0   284  3609 15634 9800 42 53  2  3  0
 4  0      0 129960  32832 2528352    0    0   356  4210 16339 10907 47 49  2  2  0
 4  0      0 128196  32832 2529292    0    0   428  4065 15903 10698 48 47  3  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 126432  32832 2530172    0    0   292  3970 16109 10745 50 47  2  2  0
 4  0      0 124888  32832 2531128    0    0   408  3967 15884 10712 45 49  3  3  1
 3  1      0 123344  32832 2531968    0    0   300  3962 15149 10498 47 48  3  3  1
 4  0      0 121708  32832 2532848    0    0   360  3889 15491 10481 49 47  2  2  0
 4  0      0 120636  32832 2533668    0    0   308  3774 16196 10644 44 52  2  3  0
 4  0      0 119148  32832 2534448    0    0   228  3941 16130 10679 47 48  3  2  0
 4  0      0 117448  32832 2535412    0    0   384  4034 16140 10788 49 46  2  3  0
 4  0      0 115588  32832 2536280    0    0   404  3953 16269 10764 47 47  3  3  0
 4  0      0 114392  32832 2537284    0    0   376  3622 15729 10185 48 48  2  2  1
 3  0      0 112408  32832 2538260    0    0   424  3789 16390 10480 46 49  3  3  0
 5  0      0 110896  32832 2539224    0    0   404  3806 16780 10492 49 47  2  2  0
 4  0      0 109092  32832 2540144    0    0   356  3549 15234 9920 52 44  2  2  0
 3  0      0 107736  32832 2540988    0    0   308  3862 16107 10638 51 46  2  2  0
 3  1      0 106004  32832 2541896    0    0   344  3725 15818 10385 45 49  3  2  1
 4  0      0 104588  32832 2542700    0    0   284  4030 15997 10676 47 49  2  2  0
 4  0      0 116776  32700 2529900    0    0   364  3769 17115 10121 53 44  2  2  0
 4  0      0 114192  32700 2530808    0    0   428  4022 15807 10943 48 47  3  3  0
 1  0      0 112452  32700 2531864    0    0   376  3885 16256 10562 48 48  2  2  0
 4  0      0 110720  32700 2532836    0    0   400  4118 16065 11038 47 48  3  3  0
 3  1      0 109176  32700 2533724    0    0   344  3949 15923 10790 52 44  2  2  1
 3  1      0 107664  32700 2534688    0    0   404  3958 16647 10915 50 46  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 106152  32700 2535644    0    0   412  4045 15934 10591 52 43  2  3  0
 5  0      0 105144  32700 2536600    0    0   420  3894 15511 10752 47 48  2  2  0
 4  0      0 103972  32700 2537568    0    0   420  4105 16367 11072 47 48  3  3  0
 3  0      0 109528  32552 2529140    0    0   392  3762 15229 10444 48 47  3  2  1
 4  0      0 108804  32552 2530108    0    0   432  3889 16905 10828 46 50  2  2  0
 3  1      0 107324  32552 2531096    0    0   396  4202 16287 11003 50 46  2  2  0
 3  1      0 105748  32552 2532016    0    0   372  3733 16261 10361 50 46  2  2  0
 4  0      0 104268  32552 2532924    0    0   312  3830 16193 10665 49 47  2  2  0
 4  0      0 114664  32400 2520188    0    0   360  3905 15789 10820 49 45  3  3  1
 4  0      0 114120  32400 2521056    0    0   296  4142 16154 11229 44 50  3  3  0
 4  0      0 112912  32400 2521920    0    0   308  3741 15736 10485 55 41  3  2  0
 4  0      0 111600  32400 2522824    0    0   312  3840 16341 10547 52 44  2  2  0
 4  0      0 109804  32400 2523708    0    0   300  3881 16517 10744 50 46  2  2  0
 4  0      0 107852  32400 2524652    0    0   388  3998 16185 10826 48 48  2  2  0
 4  0      0 106332  32400 2525508    0    0   248  3857 15030 10325 46 49  3  3  1
 3  0      0 105228  32400 2526248    0    0   232  3858 16069 10570 44 52  2  2  0
 4  0      0 103968  32400 2527108    0    0   332  3645 15894 10449 48 47  2  3  0
 4  0      0 115152  32208 2514432    0    0   340  3738 15248 10410 49 45  3  3  0
 3  0      0 114176  32208 2515244    0    0   392  3833 15546 10545 46 48  3  3  1
 3  1      0 153960  32208 2516156    0    0   312  3798 15912 10583 47 49  2  2  0
 4  0      0 152732  32208 2517216    0    0   240  8174 14847 10215 51 45  3  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 159448  32208 2517740    0    0   276 11321 14674 9428 54 43  2  2  0
 5  0      0 153660  32208 2522328    0    0  4080 11031 15170 9902 52 43  2  3  0
 5  0      0 149800  32208 2526636    0    0  3844 10809 11491 8971 39 38  4 16  2
 1  3      0 151376  32208 2530664    0    0  3608  9822 12323 8756 45 37  2 16  0
 1  1      0 144824  32208 2534884    0    0  3864 10677 11535 8592 42 35  5 17  0
 5  0      0 143312  32208 2538308    0    0  2988 10572 13696 9549 42 44  5  9  0
 4  0      0 139784  32208 2542380    0    0  3676 11018 12696 9191 39 41  4 16  0
 4  0      0 138776  32208 2545964    0    0  3176 10793 13038 9361 44 37  5 14  0
 4  0      0 133540  32208 2550184    0    0  3856 10870 11864 8610 41 41  4 11  4
 4  0      0 140284  32208 2554272    0    0  3676 10580 12563 8810 42 39  4 15  0
 4  0      0 136032  32208 2557380    0    0  2724 11182 14482 9678 47 44  2  6  1
 1  1      0 137008  32208 2560820    0    0  2948 10345 12980 9048 42 42  4 12  0
 5  0      0 132976  32208 2564236    0    0  2992 11146 13587 9341 44 43  3 10  0
 3  0      0 131772  32208 2568160    0    0  3464 11188 12304 8815 38 44  5 11  2
 1  1      0 127172  32208 2571292    0    0  2764 10543 14001 9463 46 44  3  6  1
 4  1      0 122376  32208 2574740    0    0  2996 11225 14283 9740 46 44  4  6  0
 2  1      0 118124  32208 2578380    0    0  3216 10978 12641 9240 40 41  4 15  0
 2  0      0 113304  32208 2581724    0    0  2900 11117 14377 9332 45 46  2  7  0
 4  0      0 109524  32208 2585156    0    0  2960 10745 14135 10033 43 42  4 11  0
 6  0      0 104420  32208 2588772    0    0  3200 11030 13408 8407 46 44  3  4  3
 2  0      0 106716  32080 2586220    0    0  7724  9386 9727 6392 40 34  8 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2      0 112772  31800 2575924    0    0  7228  9361 6434 4800 31 20 19 30  0
 5  0      0 120292  31664 2564724    0    0  4036  8896 11185 7488 46 33  7 14  0
 4  0      0 116764  31664 2567904    0    0  2760 10229 14284 9146 57 42  1  1  0
 5  0      0 112828  31664 2570340    0    0  2076  7273 13871 8299 50 42  2  2  3
 5  0      0 104864  31664 2571304    0    0   508  9550 13967 9665 56 43  1  1  0
 6  0      0 104172  31576 2564992    0    0   128  8033 13011 9041 58 40  1  1  0
 5  0      0 106976  31488 2560212    0    0  2076  9630 15644 9578 55 43  1  1  0
 5  0      0 119064  31308 2549192    0    0  1952  9212 15767 9822 52 44  1  2  0
 3  1      0 112460  31308 2556716    0    0  6972  9740 11312 7413 50 35  5  9  2
 3  0      0 105832  31308 2563628    0    0  6572  9606 8030 5453 37 26 11 26  0
 5  0      0 108880  31204 2558644    0    0  4380 10477 14917 9577 53 41  3  3  0
 4  0      0 121316  30920 2545204    0    0  7044  8914 7586 5493 37 25 20 19  0
 2  0      0 117724  30920 2550452    0    0  5112 10416 11809 8038 41 40 11  8  0
 5  0      0 114920  30920 2553492    0    0  2580  9480 9933 6640 41 36  8 13  3
 5  0      0 114880  30920 2560852    0    0  7028  9810 12164 8240 48 38  6  8  0
 3  0      0 109432  30920 2567036    0    0  5772  8890 8039 5277 38 23 19 21  0
 5  0      0 126812  30528 2545276    0    0  4248 10116 15379 9575 53 45  1  1  0
 5  0      0 124416  30528 2553032    0    0  7324  8861 8287 5132 36 26 12 27  0
 3  0      0 118268  30528 2557592    0    0  4172  9906 12703 8039 51 37  4  6  3
 3  0      0 109920  30528 2562912    0    0  4952  9565 12862 7948 45 40  7  8  1
 5  0      0 128364  30192 2541716    0    0  5828  8802 16023 9679 54 43  1  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 124228  30192 2546188    0    0  4012 10744 15526 9370 51 45  2  3  0
 3  1      0 117732  30192 2553724    0    0  7132  9621 9551 6331 38 31  9 22  0
 3  0      0 110960  30192 2560308    0    0  6204  9514 8466 5466 39 27 14 21  0
 3  0      0 116900  30052 2551000    0    0  5436  8877 12227 8014 48 39  4  7  3
 3  0      0 106976  30052 2558052    0    0  6560  9646 11425 7183 45 36  8 12  0
 4  1      0 116180  29884 2547624    0    0  3972  9780 14419 9204 48 44  4  4  0
 3  1      0 109684  29884 2554984    0    0  6804  9377 11570 7417 43 34  7 16  0
 3  0      0 103604  29884 2562404    0    0  7176  9602 10756 6952 42 33  6 18  0
 5  0      0 112228  29716 2551564    0    0  3736  8665 11645 7808 47 40  5  5  3
 4  1      0 109896  29716 2552220    0    0   304 11269 15474 9390 52 46  2  1  0
 2  0      0 114464  29716 2553212    0    0   432 11820 14858 10290 50 45  3  2  0
 4  0      0 113172  29716 2554212    0    0   500 11401 15409 9670 52 45  1  2  0
 5  0      0 112008  29716 2554884    0    0   168 10597 15347 9471 51 46  2  1  1
 5  0      0 118024  29716 2555836    0    0   420 11482 14056 9112 53 39  3  2  3
 5  0      0 116880  29716 2556584    0    0   308 11196 15873 9710 53 45  1  1  0
 5  0      0 116756  29716 2557512    0    0   400 10476 15641 9299 53 45  1  1  0
 4  1      0 114456  29716 2558508    0    0   436 11754 15028 9637 52 45  2  2  0
 4  0      0 113196  29716 2559532    0    0   568 11597 13618 9594 51 43  3  3  1
 1  0      0 110952  29716 2560268    0    0   208 11448 14823 9913 51 43  3  2  2
 4  0      0 109880  29716 2561236    0    0   600 11741 14914 9949 47 50  1  2  1
 4  0      0 107424  29716 2562336    0    0   504 11322 15091 9448 50 46  2  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 107928  29716 2563096    0    0   268 11740 15474 9557 53 45  1  1  0
 5  0      0 107928  29716 2563764    0    0   168 10769 14767 9415 51 46  2  2  0
 5  0      0 104140  29716 2566788    0    0  2592  6389 15425 8983 56 42  1  1  1
 4  0      0 107620  29548 2559408    0    0  6964  8842 12970 8099 55 39  2  1  3
 4  1      0 111448  29380 2550640    0    0  6152  9345 14566 9036 51 47  1  2  0
 5  0      0 114896  29212 2542468    0    0  6900  8002 8449 5260 39 28 13 20  0
 5  0      0 117904  29212 2547680    0    0  4988 10724 12764 8809 49 41  3  7  0
 0  1      0 109572  29212 2555848    0    0  7640  9549 7146 4573 36 23 16 24  1
 1  1      0 112832  29044 2547492    0    0  7332  7910 7980 5313 45 30  6 18  2
 5  0      0 118548  28876 2538840    0    0  6980  8697 8086 5166 41 23 14 21  0
 5  0      0 105988  28876 2546244    0    0  7124  8934 8043 5586 39 27 11 23  0
 5  0      0 130024  28708 2533020    0    0  2716  9460 14830 9146 52 44  2  3  0
 5  0      0 122888  28708 2538828    0    0  5456  8581 16520 9558 51 47  1  2  0
 5  0      0 114084  28708 2547248    0    0  7800  8954 8792 5592 41 30  9 19  2
 4  0      0 119864  28540 2538548    0    0  7592  8461 7025 4628 33 22 13 32  0
 0  2      0 116752  28312 2533424    0    0 10928  6576 7380 5330 28 25 18 29  0
 0  3      0 119508  27620 2516876    0    0 16528   392 1688 1255  7  7 15 72  0
 3  2      0 681388  27620 1960268    0    0  9448  3866 10157 6274 41 33  1 24  0
 0  3      0 671876  27620 1970904    0    0 10300  6036 5750 4220 37 18  3 40  2
 5  0      0 662016  27620 1980460    0    0  9424  5365 5698 3729 32 17  3 48  0
 3  2      0 658804  27620 1989196    0    0  8640  5905 11135 7103 46 33  1 21  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3      0 652000  27620 1998836    0    0  9396  6926 9670 7319 50 24  1 25  0
 4  0      0 645984  27620 2008268    0    0  9184  6501 7576 5694 45 25  6 24  0
 7  0      0 643904  27620 2014940    0    0  6396  4470 13242 8097 53 37  1 10  1
 5  0      0 646896  27620 2020116    0    0  4816  5369 10592 7348 54 37  1  2  6
 5  0      0 639084  27620 2026124    0    0  5760  4896 12686 8997 58 39  1  3  0
 2  3      0 633888  27620 2031896    0    0  5364  4892 12782 9374 53 43  1  3  0
 2  3      0 627524  27620 2038004    0    0  5692  5494 13085 7834 51 36  1 13  0
 3  2      0 618228  27620 2045780    0    0  7500  5057 8827 7477 60 26  0 15  0
 5  0      0 611144  27620 2050312    0    0  4084  4622 14454 8651 56 42  1  1  1
 4  0      0 604560  27620 2055100    0    0  4412  3641 11527 8359 51 34  2 13  0
 5  0      0 598292  27620 2059740    0    0  4380  4534 12866 8487 58 37  1  5  1
 3  2      0 590480  27620 2064696    0    0  4468  3909 11813 9512 57 38  1  4  0
 2  2      0 584212  27620 2069236    0    0  4192  3746 14309 8689 56 38  0  5  0
 5  0      0 577376  27620 2073708    0    0  4148  4473 11168 8308 58 37  1  4  1
 4  0      0 646456  27620 2014004    0    0  3844  7730 14546 9289 48 42  2  9  0
 5  0      0 649228  27620 2017596    0    0  3176  8555 11270 8284 38 41  3 19  0
 0  5      0 639652  27620 2024056    0    0  6232  8902 8939 7120 39 29  2 30  0
 5  0      0 630044  27620 2032396    0    0  7892  6341 6477 4372 32 21  4 43  0
 3  3      0 620720  27620 2036832    0    0  4176  8402 12025 8223 48 35  2 14  2
 5  1      0 612592  27620 2040516    0    0  3168  9120 11024 8499 44 34  2 20  0
 5  1      0 605316  27620 2044472    0    0  3644  8299 9884 8046 43 31  3 24  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  4      0 600308  27620 2048196    0    0  3264  8646 12055 8476 46 35  1 19  0
 3  3      0 595268  27620 2051744    0    0  3212  7685 12644 8999 47 35  4 14  0
 2  1      0 589724  27620 2055868    0    0  3836  7898 10107 7793 42 32  2 22  2
 5  0      0 586132  27620 2059244    0    0  3080  8915 11551 8463 47 35  3 15  0
 4  1      0 581408  27620 2063788    0    0  4104  9107 12523 8746 49 36  2 13  0
 2  1      0 572032  27620 2072488    0    0  8588  7393 7819 4892 33 23  9 36  0
 0  4      0 562540  27620 2081372    0    0  8636  8052 6183 4270 30 20  7 43  0
 3  0      0 654172  27620 1987636    0    0  4792  6866 10438 7248 40 36  8 14  3
 3  1      0 650456  27620 1991072    0    0  2880  3361 14292 10439 43 41  5 11  1
 2  2      0 646928  27620 1993584    0    0  2140  3249 13336 10073 40 40  6 15  0
 4  0      0 643684  27620 1996180    0    0  2168  3194 13331 9897 39 41  4 16  1
