procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 114900   5508 2538760    0    0   200  3936 14323 12241 40 44  6 10  1
 1  1      0 113828   5508 2539372    0    0   180  3895 13788 11764 37 43  7 12  1
 3  1      0 112600   5508 2539976    0    0   184  3930 13798 12080 38 39  9 15  0
 2  0      0 111308   5508 2540768    0    0   324  3787 13504 11735 40 38  8 14  0
 1  1      0 110080   5508 2541460    0    0   284  3910 13228 12044 36 38  9 16  0
 4  0      0 108788   5508 2542192    0    0   256  3912 14421 11848 45 41  6  8  1
 3  0      0 107592   5508 2542908    0    0   264  3919 13897 12273 39 41  7 13  0
 3  0      0 106520   5508 2543608    0    0   272  3907 13639 12015 39 38  9 14  0
 1  1      0 105032   5508 2544372    0    0   300  3885 14114 11738 42 40  8  9  0
 1  1      0 119364   5492 2527248    0    0   260  3893 13640 11880 45 36  8 11  0
 1  2      0 118860   5492 2527888    0    0   204  3919 14176 11721 42 44  6  7  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 118388   5492 2528516    0    0   208  3920 13525 12308 38 38  9 15  0
 4  0      0 117380   5492 2529184    0    0   244  3830 13562 11661 41 35  9 15  0
 3  0      0 116120   5492 2529968    0    0   312  3888 14770 11818 38 45  7 10  0
 4  0      0 114828   5492 2530632    0    0   240  3768 14221 11887 42 38  7 12  0
 3  1      0 113536   5492 2531476    0    0   324  3953 15154 11965 42 45  5  7  1
 3  1      0 162268   5492 2532100    0    0   204  3898 13313 11971 37 38  9 16  0
 2  1      0 161668   5492 2532668    0    0   192  3858 13131 11723 37 36 11 17  0
 6  0      0 160220   5492 2533292    0    0   192  5933 13909 12260 43 40  7 10  0
 4  0      0 159172   5492 2533944    0    0   196  7921 13315 11726 42 39  8 12  0
 3  1      0 158660   5492 2534580    0    0   276  8014 13962 11537 42 42  6  8  1
 2  2      0 157684   5492 2535348    0    0   264  7961 14396 12020 40 42  7 11  0
 2  1      0 155408   5492 2537316    0    0  1604  3929 11909 10822 35 35 10 20  0
 1  1      0 153848   5492 2538648    0    0   944  3550 12344 11182 38 33 10 19  0
 1  1      0 152336   5492 2540032    0    0   924  3530 13346 11252 39 41  6 13  0
 4  0      0 151100   5492 2541260    0    0   844  3384 12168 10940 40 35  9 16  1
 4  0      0 149808   5492 2542500    0    0   820  3611 12937 11366 37 37  8 16  2
 4  0      0 148768   5492 2543636    0    0   736  3563 13013 11149 38 35  8 18  0
 0  2      0 147824   5492 2544820    0    0   736  3700 13148 11609 38 40  8 14  0
 2  1      0 146532   5492 2545956    0    0   800  3542 12979 11215 41 33  7 19  0
 2  0      0 145272   5492 2547012    0    0   664  3587 11891 11399 35 31 11 22  1
 4  0      0 144076   5492 2548092    0    0   692  3558 13189 11231 38 37  8 16  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 143256   5492 2549024    0    0   496  3772 12880 11656 37 35 11 17  0
 4  0      0 141524   5492 2550152    0    0   692  3628 13061 11766 38 38  8 17  0
 4  0      0 140540   5492 2551020    0    0   464  3770 13553 11695 39 38  8 16  0
 1  1      0 138744   5492 2551928    0    0   468  3736 13886 11865 38 41  8 13  0
 2  1      0 137200   5492 2552892    0    0   572  3719 12772 11108 39 37  8 16  1
 2  2      0 136192   5492 2553696    0    0   336  3864 14254 11783 46 37  6 12  0
 4  0      0 135216   5492 2554496    0    0   376  3755 13658 11711 36 42  9 13  0
 4  0      0 133924   5492 2555284    0    0   388  3756 13047 11845 37 38 10 16  0
 3  0      0 132948   5492 2556252    0    0   568  3643 12623 11265 36 39  9 16  0
 3  0      0 131812   5492 2557032    0    0   376  3760 14197 11879 41 40  8 11  0
 3  0      0 131152   5492 2557872    0    0   376  3834 13250 11503 41 33  9 16  1
 4  0      0 130136   5492 2558724    0    0   396  3814 13767 12016 42 38  7 13  0
 1  2      0 128876   5492 2559508    0    0   336  3863 13690 11795 40 40  8 12  0
 4  0      0 128812   5492 2560304    0    0   352  3798 13920 12095 41 40  7 12  0
 2  1      0 127616   5492 2561084    0    0   332  3825 13527 11615 37 42  8 13  0
 4  0      0 126884   5492 2561884    0    0   384  3782 13255 11777 41 38  8 14  0
 3  1      0 125908   5492 2562668    0    0   348  3777 13774 11962 40 39  8 13  0
 3  1      0 124584   5492 2563404    0    0   296  3833 13499 11535 38 41  7 14  1
 4  0      0 123324   5492 2564120    0    0   280  3899 13339 11743 42 37  8 13  0
 4  0      0 121812   5492 2564864    0    0   292  3927 13424 11800 38 41  8 13  0
 4  0      0 121056   5492 2565744    0    0   432  3771 13414 11408 39 42  7 11  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 120300   5492 2566564    0    0   344  3791 13518 12124 39 40  8 13  0
 4  0      0 119640   5492 2567284    0    0   340  3825 13322 11854 38 39  9 14  0
 4  0      0 118568   5492 2568068    0    0   332  3796 13837 11718 40 41  7 12  0
 4  0      0 118032   5492 2568792    0    0   276  3886 14083 12130 35 44  8 13  0
 3  1      0 117268   5492 2569492    0    0   248  3892 13843 11767 40 40  8 12  1
 4  0      0 116008   5492 2570264    0    0   356  3772 13460 11678 43 36  7 13  0
 2  1      0 114748   5492 2570940    0    0   328  3865 13318 11611 44 35  9 13  0
 3  0      0 113488   5492 2571808    0    0   340  3756 13538 11730 42 36  8 14  1
 4  0      0 112228   5492 2572528    0    0   300  3900 13188 12070 35 39 10 16  0
 4  0      0 111284   5492 2573240    0    0   292  3819 13483 12095 40 41  7 12  1
 3  0      0 110496   5492 2573872    0    0   232  3856 13382 12338 39 35  8 17  0
 4  0      0 109520   5492 2574672    0    0   340  3821 13712 11736 40 41  8 11  0
 4  0      0 108164   5492 2575292    0    0   212  3935 14591 12333 41 42  7 10  0
 4  0      0 106960   5492 2576116    0    0   296  3845 13996 11739 38 42  9 11  0
 4  0      0 105448   5492 2576836    0    0   280  3749 14332 11943 44 37  7 10  1
 3  1      0 104376   5492 2577456    0    0   168  4034 14112 12064 40 40  7 13  0
 4  0      0 119120   5468 2560400    0    0   264  3843 13907 12054 39 40  8 13  0
 3  0      0 118332   5468 2561084    0    0   196  3895 13874 11891 42 38  8 12  0
 4  0      0 117828   5468 2561724    0    0   188  3876 14053 12028 38 41  9 12  0
 3  0      0 116496   5468 2562392    0    0   268  3880 14035 12126 37 44  8 12  0
 3  1      0 115992   5468 2563148    0    0   260  3911 13811 12213 41 36  7 15  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 115236   5468 2563632    0    0   176  3016 20833 8909 29 45  5 22  0
 4  0      0 114448   5468 2564336    0    0   244  3973 14068 12006 43 38  8 11  0
 2  0      0 114196   5468 2565064    0    0   244  3915 14689 11551 41 48  5  6  0
 1  2      0 113220   5468 2565732    0    0   212  3888 13202 12101 40 37  9 15  0
 3  0      0 112748   5468 2566416    0    0   248  3840 13667 11516 43 42  6  9  1
 4  0      0 110952   5468 2567168    0    0   324  3818 13441 11283 36 44  8 12  0
 4  0      0 109944   5468 2567868    0    0   260  3909 14311 12032 44 39  7 10  0
 1  1      0 108684   5468 2568464    0    0   160  3942 13280 11786 42 35  9 14  0
 3  0      0 107732   5468 2569160    0    0   232  3777 14276 11874 42 41  7  9  1
 1  1      0 106440   5468 2569824    0    0   200  4010 13901 11908 47 37  6  9  1
 4  0      0 105180   5468 2570492    0    0   192  3926 14593 12004 41 44  7  8  0
 3  0      0 103636   5468 2571248    0    0   272  3843 14638 11894 46 39  7  8  0
 4  0      0 119000   5448 2554232    0    0   268  3790 12894 11660 38 36 11 15  0
 3  0      0 118276   5448 2554920    0    0   232  3898 13993 11652 43 39  8 11  0
 2  1      0 117424   5448 2555536    0    0   176  3882 13493 11823 35 44  9 12  1
 4  0      0 116700   5448 2556100    0    0   200  3955 13379 11687 40 42  8 10  0
 4  0      0 115976   5448 2556860    0    0   216  3890 14496 11514 40 47  5  7  1
 4  0      0 115032   5448 2557428    0    0   192  3902 13893 11725 40 38  7 14  0
 3  1      0 113740   5448 2558156    0    0   196  4032 13856 11983 39 44  8  9  0
 2  1      0 112260   5448 2558852    0    0   216  3981 14791 12004 43 42  7  8  0
 3  1      0 111188   5448 2559552    0    0   232  3886 14184 11508 42 42  5 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 109676   5448 2560320    0    0   308  3751 13844 11583 41 42  7 11  0
 4  0      0 108352   5448 2561044    0    0   268  3871 14073 11851 43 41  6 10  0
 4  0      0 107368   5448 2561712    0    0   240  3868 13976 11919 36 43  9 12  0
 3  0      0 106236   5448 2562380    0    0   284  3857 12733 11356 36 38 10 16  1
 2  0      0 104880   5448 2562980    0    0   144  4033 13696 12111 40 41  7 12  0
 3  1      0 103716   5448 2563656    0    0   232  3858 14133 11759 39 42  7 11  0
 4  0      0 118676   5432 2546636    0    0   212  3874 13365 11962 37 38 10 15  0
 4  0      0 117952   5432 2547288    0    0   188  3950 14188 12106 42 42  6  9  0
 3  1      0 117008   5432 2548044    0    0   300  3917 14084 12102 38 44  7 12  0
 3  0      0 116252   5432 2548652    0    0   152  3976 14068 11995 38 43  8 10  1
 3  0      0 115180   5432 2549224    0    0   188  3873 13801 11902 40 42  7 11  0
 4  0      0 113764   5432 2549908    0    0   160  3999 14096 11881 37 45  7 10  0
 3  0      0 112504   5432 2550572    0    0   260  3846 13511 11737 39 39  9 13  0
 2  2      0 111668   5432 2551232    0    0   188  3944 14195 11787 40 40  8 12  0
 3  1      0 110188   5432 2551816    0    0   172  3943 13705 11625 42 41  7 10  1
 3  1      0 109180   5432 2552464    0    0   184  3927 13450 11766 41 38  8 13  1
 3  1      0 107824   5432 2553160    0    0   220  3893 14294 11955 39 42  7 11  0
 4  0      0 106692   5432 2553764    0    0   184  3900 13992 11802 39 41  8 12  0
 0  2      0 105368   5432 2554456    0    0   224  3974 13986 12445 40 37  8 15  0
 4  0      0 104172   5432 2555192    0    0   292  3842 13696 11689 43 40  6 10  1
 2  2      0 137624   4248 2521484    0    0   240  3878 14328 12136 38 43  8 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 136616   4248 2522120    0    0   184  3859 14440 12185 43 39  6 12  0
 5  0      0 135608   4256 2522976    0    0   376  3937 14081 12028 41 42  7 10  1
 4  0      0 134632   4256 2523640    0    0   220  3880 13677 12111 39 40  8 14  0
 4  0      0 133364   4256 2524324    0    0   220  3790 13790 11552 39 42  7 10  1
 0  1      0 132040   4256 2524972    0    0   264  3982 14040 12271 41 41  7 12  0
 4  0      0 130876   4256 2525688    0    0   208  3906 13825 11582 41 38  8 12  1
 5  0      0 129836   4264 2526352    0    0   236  4093 14121 12051 42 36  7 15  0
 3  0      0 129048   4264 2527000    0    0   192  3993 14259 12126 42 38  8 12  0
 4  0      0 128260   4264 2527596    0    0   204  3862 13594 11776 38 39  9 14  0
 2  2      0 127316   4264 2528324    0    0   248  3922 14504 11791 44 42  5  8  1
 4  0      0 126056   4264 2528968    0    0   204  3891 13947 11562 42 41  7 10  0
 3  0      0 125016   4268 2529572    0    0   160  3991 13712 11894 41 37  9 13  0
 3  0      0 123780   4268 2530252    0    0   228  3864 13926 11877 37 44  7 11  0
 2  1      0 122236   4268 2531000    0    0   264  3891 14302 11713 45 43  5  7  0
 3  0      0 121228   4268 2531712    0    0   240  3863 14090 11644 43 41  6  9  1
 4  0      0 119780   4268 2532388    0    0   232  3946 13717 11991 38 41  8 13  0
 2  1      0 118424   4268 2532996    0    0   204  3919 13912 12179 40 36  9 14  0
 4  1      0 117448   4268 2533652    0    0   188  3965 13876 11935 39 42  7 12  0
 4  0      0 116032   4268 2534416    0    0   296  3800 14093 11600 43 39  7 10  0
 4  0      0 114960   4268 2535000    0    0   156  3988 13911 12082 38 42  7 13  1
 2  0      0 113668   4268 2535724    0    0   232  3913 14045 12019 41 41  7 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 112220   4268 2536432    0    0   264  3846 14215 11773 41 42  6 11  0
 4  0      0 169380   4268 2537044    0    0   160  3968 13503 11963 38 41  8 13  0
 4  0      0 167396   4268 2537716    0    0   224  5624 13865 11465 42 44  6  9  0
 4  0      0 166632   4268 2538316    0    0   168  8061 12947 11310 44 39  7  9  1
 4  0      0 166536   4268 2538956    0    0   224  7526 13667 11617 45 36  7 12  0
 4  0      0 165372   4268 2539584    0    0   200  8066 13386 11276 45 39  7  9  0
 5  0      0 161868   4268 2542944    0    0  2948  7595 12743 11036 38 39  8 15  0
 0  2      0 159268   4268 2545636    0    0  2292  7428 11779 10487 37 37  8 19  1
 4  0      0 156748   4268 2548140    0    0  2176  7192 11629 10696 35 39 10 17  0
 1  2      0 166588   4268 2550796    0    0  2240  7546 12444 10309 44 38  6  9  4
 4  0      0 165596   4268 2554484    0    0  3292  7200 13020 10893 41 39  8 12  0
 5  0      0 161280   4268 2555672    0    0   776  7345 13747 11192 45 39  6 10  0
 4  1      0 157216   4268 2557044    0    0   968  7820 12375 10936 38 38 10 14  0
 4  0      0 153216   4268 2558232    0    0   852  7722 13001 10843 40 39  9 12  0
 4  0      0 151200   4268 2559564    0    0   928  7540 12511 10727 46 37  7  9  2
 6  0      0 149720   4268 2560676    0    0   680  7541 14142 11250 46 44  5  6  1
 4  0      0 155012   4268 2561388    0    0   316  7678 14176 11718 45 36  7 12  0
 4  0      0 157208   4268 2562928    0    0  1072  7545 15198 11663 49 44  4  4  0
 1  3      0 152452   4268 2567636    0    0  4296  7728 13027 11102 45 40  6  9  0
 3  0      0 149964   4268 2568732    0    0   764  7848 12335 11125 43 33  9 15  1
 1  1      0 147632   4268 2569448    0    0   260  7981 13619 11591 46 41  5  7  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 146908   4268 2570184    0    0   284  7897 14492 11631 44 41  6  8  1
 4  0      0 144672   4268 2570820    0    0   188  7523 13831 11457 44 42  5  9  0
 3  0      0 143380   4268 2571544    0    0   236  8130 14069 12144 46 40  6  8  0
 4  0      0 141868   4268 2572052    0    0   216  7929 13404 11782 44 40  6 10  0
 4  0      0 140640   4268 2572816    0    0   216  7672 12952 10940 45 39  6  7  3
 3  0      0 142616   4268 2573528    0    0   268  7938 13554 11368 47 41  5  8  0
 0  1      0 141324   4268 2574156    0    0   192  8011 13977 11616 42 41  7  9  0
 4  0      0 139144   4268 2574796    0    0   192  7511 14097 11574 46 39  6  9  1
 1  1      0 137064   4268 2575468    0    0   228  8079 13631 12027 41 41  7 11  0
 3  0      0 132780   4268 2579100    0    0  3208  7267 13703 11080 51 38  4  5  2
 5  0      0 131732   4268 2583680    0    0  4152  7338 13206 11181 49 41  5  6  0
 1  1      0 126920   4268 2586428    0    0  2280  7749 14899 11610 48 40  4  8  0
 3  0      0 122440   4268 2590100    0    0  3232  6454 14140 11057 48 44  3  5  1
 0  2      0 112848   4268 2596400    0    0  5940  6782 10958 10084 36 32  7 25  0
 4  0      0 221736   4268 2486724    0    0  3192  2426 9431 8237 25 30  6 38  1
 1  2      0 218680   4268 2489364    0    0  2380  2706 10006 9267 30 28 10 32  1
 1  2      0 215152   4268 2491900    0    0  2200  2859 11182 9661 34 29  7 30  0
 3  0      0 211624   4268 2494656    0    0  2472  2548 10564 9363 27 32  7 35  0
 4  1      0 208884   4268 2497068    0    0  2028  2938 12009 10043 35 37  8 20  0
 4  1      0 205576   4268 2499804    0    0  2428  2722 10787 9415 30 31 12 27  0
 3  1      0 202584   4268 2502276    0    0  2096  2941 11349 9991 36 32  7 24  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 199780   4268 2504548    0    0  1880  3120 12036 10847 37 30  8 25  0
 3  0      0 197512   4268 2506388    0    0  1472  3249 11838 10668 35 33  9 22  1
 2  1      0 195024   4268 2508808    0    0  2108  2802 10616 9740 30 30  9 30  0
 2  1      0 192724   4268 2510560    0    0  1416  3303 12155 10588 34 35 10 21  0
 1  1      0 189952   4268 2512912    0    0  2016  2764 10634 9345 30 31  9 29  1
 0  2      0 187684   4268 2514992    0    0  1712  3064 11762 10066 32 35  9 24  0
 1  1      0 184912   4268 2517124    0    0  1804  2955 11053 9775 31 34 10 25  0
 4  0      0 182140   4268 2519340    0    0  1928  2816 10559 9611 29 32 11 28  0
 4  0      0 180124   4268 2520988    0    0  1244  3308 12555 10756 35 36  9 20  0
 2  0      0 177856   4268 2522640    0    0  1260  3330 12299 10637 37 36  7 19  1
 4  0      0 176848   4268 2524276    0    0  1304  3234 12318 10305 33 37  9 22  0
 2  2      0 174612   4268 2525548    0    0   836  3656 13041 11586 36 38 10 16  1
 1  1      0 172312   4268 2526936    0    0   992  3479 12433 11172 37 33 11 20  0
 1  1      0 169948   4268 2528572    0    0  1272  3332 12491 10915 37 33 10 20  0
 0  2      0 168028   4268 2530364    0    0  1412  3214 11991 10561 33 35  9 22  1
 4  0      0 165792   4268 2532032    0    0  1284  3262 12020 10818 33 37  8 22  0
 1  2      0 163744   4268 2533620    0    0  1164  3401 12987 11003 41 35  8 16  1
 1  1      0 160844   4268 2535740    0    0  1684  3030 11689 10048 34 37  7 22  0
 4  0      0 159208   4268 2536968    0    0   908  3508 12644 11212 35 37  8 20  0
 4  0      0 156500   4268 2539260    0    0  1920  2856 10946 9507 36 31  9 25  0
 4  1      0 154704   4268 2540640    0    0   988  3470 12678 10813 40 34  7 18  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 152720   4268 2542704    0    0  1724  3090 11082 9893 33 33  8 25  1
 4  0      0 151176   4268 2544124    0    0  1032  3417 12211 10983 37 35 10 18  0
 3  1      0 149412   4268 2545636    0    0  1228  3302 12139 10582 32 38 10 20  0
 3  1      0 147364   4268 2547212    0    0  1152  3402 12101 10743 33 34 10 23  0
 2  1      0 145600   4268 2548340    0    0   712  3667 13038 11387 37 38  9 15  1
 3  1      0 143364   4268 2550140    0    0  1432  3193 11402 10554 32 32 10 25  1
 4  0      0 141220   4268 2551564    0    0  1064  3328 12328 10844 31 37  9 23  0
 3  0      0 139836   4268 2552812    0    0   844  3574 13056 11443 37 37  9 17  0
 2  1      0 137852   4268 2554296    0    0   988  3520 13041 11154 39 40  8 14  0
 2  0      0 135772   4268 2555424    0    0   764  3665 13057 11575 37 36 10 17  1
 3  1      0 134040   4268 2556896    0    0  1028  3457 13212 10857 37 40  8 15  0
 2  1      0 132528   4268 2557892    0    0   624  3655 12669 11475 38 36  9 17  0
 4  0      0 130984   4268 2559052    0    0   720  3550 12614 11110 33 39 10 19  0
 3  0      0 129284   4268 2559904    0    0   440  3866 14022 12090 38 40  8 13  0
 4  0      0 127740   4268 2561128    0    0   772  3580 13244 11563 40 37  7 15  1
 4  0      0 125660   4268 2562412    0    0   900  3546 12787 11023 36 38  9 16  1
 4  0      0 124400   4268 2563308    0    0   464  3748 13885 11265 43 38  7 13  0
 1  1      0 122952   4268 2564472    0    0   700  3629 12832 11491 36 39  9 16  0
 4  0      0 121756   4268 2565380    0    0   504  3738 13196 11601 38 36  9 17  1
 2  2      0 119644   4268 2566480    0    0   624  3780 14126 11696 39 39  9 12  0
 4  0      0 118100   4268 2567504    0    0   620  3657 13470 11549 39 38  9 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 116652   4268 2568432    0    0   508  3676 13900 11452 38 42  8 12  0
 3  1      0 114856   4268 2569504    0    0   608  3737 13164 11558 34 44  8 14  1
 4  0      0 113784   4268 2570340    0    0   384  3841 13880 11909 38 43  8 12  0
 1  1      0 112320   4268 2571172    0    0   392  3888 13474 11689 38 37 10 14  0
 1  2      0 110776   4268 2572108    0    0   612  3679 13064 11172 40 37  9 14  0
 4  0      0 109360   4268 2573308    0    0   760  3456 12395 11224 34 37  9 21  0
 1  2      0 107596   4268 2574368    0    0   640  3690 13190 11748 39 34 10 17  0
 3  0      0 106052   4268 2575152    0    0   284  3925 14931 12274 43 41  6  9  1
 4  0      0 105012   4268 2575824    0    0   300  3810 13588 11541 39 40  9 13  0
 4  0      0 103532   4268 2576548    0    0   256  3909 13620 11828 40 40  8 10  2
 3  1      0 117140   4216 2560440    0    0   580  3715 13126 11791 32 39 10 18  0
 3  1      0 116100   4216 2561316    0    0   472  3724 13197 11719 34 38  9 18  0
 4  0      0 115060   4216 2562168    0    0   424  3842 14009 11992 39 40  8 13  0
 0  2      0 113580   4216 2563304    0    0   624  3701 13244 11251 35 44  7 13  0
 4  0      0 111596   4216 2564456    0    0   752  3469 13200 10925 37 40  7 14  1
 3  0      0 110076   4216 2565308    0    0   372  3806 13957 11731 39 38  8 14  0
 1  2      0 108784   4216 2566268    0    0   480  3813 14731 11759 37 46  7 10  0
 4  0      0 107588   4216 2567104    0    0   444  3642 13246 11325 35 41  8 16  0
 2  1      0 105508   4216 2568008    0    0   388  3919 14750 11822 43 41  6  9  0
 2  1      0 104532   4216 2568956    0    0   568  3628 12760 11286 34 38 11 18  1
 5  0      0 137292   4172 2534764    0    0   240  3923 14659 11460 43 45  6  4  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 136220   4172 2535624    0    0   396  3844 14443 12096 39 43  6 11  1
 5  0      0 135520   4172 2536436    0    0   400  3721 13140 11625 36 40  8 16  0
 0  1      0 134228   4172 2537440    0    0   584  3669 13241 11174 36 40  8 16  0
 4  0      0 132748   4172 2538116    0    0   256  3871 13993 12313 39 38  9 14  0
 4  0      0 131676   4172 2538796    0    0   272  3789 13281 11657 35 41  9 15  1
 2  1      0 129944   4172 2539800    0    0   560  3786 12881 11572 38 39  8 14  0
 3  0      0 129432   4172 2540440    0    0   232  3886 13826 12390 34 40 10 16  0
 4  0      0 128268   4172 2541300    0    0   384  3815 14532 11723 43 42  6  9  0
 4  0      0 127164   4172 2541956    0    0   176  3996 14017 12007 39 39  9 12  1
 3  0      0 126156   4172 2542592    0    0   188  3967 14223 12012 41 43  7  9  0
 2  2      0 124644   4172 2543300    0    0   264  3890 13938 11790 41 38  9 13  0
 4  0      0 123384   4172 2544184    0    0   444  3774 13807 12073 39 42  8 12  0
 4  0      0 122124   4172 2544924    0    0   252  3929 14286 11990 41 42  7 11  0
 2  2      0 120612   4172 2545536    0    0   168  3943 14187 11990 38 41  9 12  1
 3  1      0 119416   4172 2546280    0    0   388  3778 13474 11740 36 41  9 14  0
 3  0      0 118440   4172 2546976    0    0   172  3941 14367 12217 38 42  8 11  0
 4  0      0 117108   4172 2547704    0    0   248  3992 14434 12180 37 44  9 10  0
 3  0      0 115564   4172 2548432    0    0   268  3868 14060 11900 38 44  8 11  0
 4  0      0 114808   4172 2549116    0    0   200  3963 14388 12293 41 42  8 10  1
 0  1      0 113044   4172 2549908    0    0   328  3849 13869 11936 36 43  8 13  0
 4  0      0 111816   4172 2550580    0    0   280  3773 13276 11298 41 40  7 13  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 110524   4172 2551516    0    0   528  3777 13072 11527 35 37  9 19  0
 2  1      0 109328   4172 2552364    0    0   468  3676 13119 11046 36 39  9 16  0
 2  1      0 107784   4172 2553052    0    0   276  3917 13514 11556 38 40  9 12  1
 2  0      0 107028   4172 2553604    0    0   136  3979 13399 11903 34 39 11 16  0
 2  1      0 154844   4172 2554248    0    0   180  3958 14536 12243 42 41  7  9  0
 4  0      0 153892   4172 2554868    0    0   180  3891 13765 11800 39 41  8 12  0
 3  1      0 151584   4172 2555532    0    0   224  6966 13459 11503 43 38  8 12  0
 6  0      0 149284   4172 2556180    0    0   200  7985 13547 11458 46 39  6  8  1
 5  0      0 151112   4172 2556848    0    0   256  7920 13075 11229 43 39  7 11  0
 4  0      0 147804   4172 2558248    0    0  1004  7354 12808 11026 42 40  7  9  2
 4  0      0 146592   4172 2559628    0    0   972  3499 12546 11115 38 34 10 18  0
 1  1      0 145292   4172 2560804    0    0   768  3601 12958 11374 35 36 11 18  0
 4  0      0 144000   4172 2562120    0    0   936  3500 12671 11039 34 38  9 18  1
 2  2      0 142488   4172 2563368    0    0   828  3632 13001 11225 37 39  9 16  0
 4  0      0 140472   4172 2564592    0    0   776  3610 13242 11594 37 41  8 13  1
 3  0      0 139204   4172 2565768    0    0   768  3584 12381 11391 35 36 10 19  0
 0  2      0 138196   4172 2566916    0    0   708  3655 13636 11468 35 43  9 13  0
 2  1      0 136684   4172 2568172    0    0   816  3612 13340 11782 40 37  8 14  0
 4  0      0 135424   4172 2569144    0    0   528  3751 13174 11389 36 41  9 14  0
 4  0      0 134080   4172 2570116    0    0   596  3608 12472 11173 35 37 10 17  1
 2  0      0 132936   4172 2571120    0    0   560  3805 13451 11994 33 44  8 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 132172   4172 2572076    0    0   564  3694 12415 11510 34 37 10 19  0
 4  0      0 131100   4172 2572836    0    0   420  3791 14284 11962 36 45  8 12  0
 4  0      0 130156   4172 2574000    0    0   652  3601 13117 11325 33 42  8 16  0
 4  1      0 129116   4172 2574888    0    0   448  3812 13373 11742 37 40  8 15  0
 3  1      0 128384   4172 2575812    0    0   512  3733 13070 11545 39 36 10 14  1
 4  0      0 126840   4172 2576840    0    0   584  3712 13664 11615 36 44  7 14  0
 2  1      0 126336   4172 2577676    0    0   416  3806 13528 11808 40 40  8 13  0
 3  1      0 125076   4172 2578504    0    0   364  3871 13907 12061 34 44  9 14  0
 3  0      0 123816   4172 2579320    0    0   408  3765 13227 11429 33 40  9 18  0
 5  0      0 122492   4172 2580256    0    0   496  3732 13534 11655 39 39  8 14  1
 2  2      0 122084   4172 2581000    0    0   308  3873 13819 12134 32 43 10 16  0
 4  0      0 121548   4172 2581732    0    0   324  3814 13140 11644 33 43  9 15  0
 1  1      0 120320   4172 2582652    0    0   408  3890 14028 11692 42 43  5 10  0
 4  0      0 119784   4172 2583344    0    0   304  3823 12705 11479 38 41  7 11  3
 4  0      0 118556   4172 2584260    0    0   484  3611 13633 11042 39 44  6 11  1
 4  0      0 118084   4172 2584984    0    0   260  3978 14211 11948 40 42  6 11  1
 2  1      0 117256   4172 2585764    0    0   376  3795 12730 11547 35 37 11 17  0
 0  1      0 116500   4172 2586516    0    0   276  3928 14356 11893 37 44  7 12  0
 2  2      0 115588   4172 2587240    0    0   304  3849 13434 11695 40 36 10 14  0
 3  0      0 113940   4172 2588112    0    0   412  3740 13899 11722 39 41  7 12  1
 4  0      0 113028   4172 2588924    0    0   376  3874 13726 11903 39 38  9 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
